sepal.width	petal.length	petal.width	variety
5.9	4.5	3.0	Versicolor
4.8	4.6	5.0	Versicolor
3.8	7.5	3.0	Virginica
6.7	2.8	1.7	Setosa
5.9	9.4	3.3	Virginica
4.5	7.2	4.3	Virginica
4.5	8.1	5.8	Versicolor
6.1	4.7	4.0	Versicolor
6.0	8.0	3.0	Versicolor
6.3	7.1	4.1	Virginica
3.2	6.1	6.4	Virginica
3.9	2.1	3.9	Setosa
7.5	8.7	3.0	Versicolor
2.8	8.7	4.0	Virginica
4.0	9.5	6.6	Virginica
2.7	7.6	2.5	Versicolor
7.2	3.9	2.4	Versicolor
7.7	7.6	3.0	Virginica
8.9	3.5	0.4	Setosa
4.5	9.6	6.8	Virginica
4.8	7.7	3.6	Versicolor
6.8	5.4	3.5	Virginica
5.9	6.0	4.7	Setosa
5.7	9.8	4.4	Virginica
4.0	6.9	1.5	Versicolor
3.8	1.9	2.7	Setosa
5.7	5.4	1.7	Setosa
3.8	4.1	4.2	Setosa
7.1	3.5	1.1	Setosa
4.2	8.0	4.0	Virginica
6.7	6.2	2.4	Versicolor
6.0	10.3	5.8	Virginica
6.0	4.2	4.2	Setosa
4.3	7.2	2.5	Virginica
5.7	8.0	3.5	Versicolor
5.2	9.3	6.3	Virginica
7.1	7.1	3.8	Virginica
6.7	4.2	2.3	Versicolor
5.6	2.5	0.7	Setosa
7.9	4.2	3.2	Setosa
3.5	7.0	4.2	Versicolor
4.0	3.5	5.1	Versicolor
4.6	8.4	3.6	Virginica
5.9	8.3	2.8	Virginica
5.2	2.5	3.4	Setosa
4.1	5.6	6.4	Virginica
6.1	8.1	1.4	Virginica
7.2	5.7	5.3	Virginica
4.0	6.9	3.1	Versicolor
2.9	3.6	1.8	Versicolor
8.0	4.9	1.2	Setosa
3.9	5.0	4.6	Versicolor
5.8	8.4	2.3	Versicolor
7.0	3.0	3.7	Setosa
5.5	8.6	2.1	Virginica
4.9	3.2	1.4	Setosa
5.0	10.0	4.3	Virginica
5.0	1.8	1.7	Setosa
7.2	4.1	4.2	Setosa
4.8	5.7	5.2	Versicolor
5.1	5.6	1.7	Setosa
3.3	8.6	2.4	Virginica
3.0	7.5	3.0	Versicolor
5.6	2.0	0.7	Setosa
4.9	3.9	2.7	Setosa
2.7	7.9	4.3	Virginica
5.5	6.4	2.3	Virginica
3.1	5.4	4.9	Versicolor
5.7	3.5	0.2	Setosa
6.8	3.9	0.9	Setosa
3.5	7.5	5.0	Versicolor
6.9	2.6	2.2	Setosa
3.2	7.6	3.1	Versicolor
2.9	6.3	3.6	Versicolor
4.6	5.9	5.0	Versicolor
3.8	8.2	3.7	Virginica
5.7	10.5	3.3	Virginica
6.1	7.1	4.0	Virginica
2.7	8.5	3.0	Versicolor
5.9	4.3	5.8	Versicolor
5.4	4.5	4.9	Setosa
4.5	8.9	5.9	Versicolor
4.0	6.1	2.1	Setosa
4.3	4.7	2.5	Setosa
6.5	5.6	2.8	Virginica
5.3	7.5	5.8	Versicolor
7.0	6.5	5.4	Virginica
7.8	8.9	4.0	Virginica
4.1	2.0	4.7	Setosa
5.7	4.3	3.2	Setosa
6.5	1.8	1.7	Setosa
5.3	5.0	4.3	Setosa
5.0	9.8	4.6	Virginica
5.0	2.4	2.8	Setosa
7.3	8.1	4.7	Virginica
4.0	9.7	4.5	Virginica
3.6	1.4	2.7	Setosa
6.3	8.5	4.8	Versicolor
3.1	9.5	5.3	Virginica
3.6	10.9	3.3	Virginica
3.9	3.0	1.7	Setosa
3.9	9.1	1.3	Versicolor
4.8	4.2	0.3	Setosa
6.9	2.4	1.8	Setosa
3.3	4.5	2.3	Versicolor
