petal.length	petal.width	variety
9.6	6.9	Virginica
11.4	3.8	Virginica
9.6	2.8	Virginica
9.6	3.9	Virginica
4.9	1.9	Versicolor
8.5	5.0	Virginica
4.5	3.0	Versicolor
10.3	1.8	Virginica
4.3	4.2	Setosa
5.1	4.7	Setosa
3.5	3.6	Setosa
5.8	1.7	Setosa
7.6	2.7	Virginica
6.1	2.0	Versicolor
4.8	2.3	Virginica
7.5	3.9	Virginica
6.7	2.3	Versicolor
1.7	0.5	Setosa
4.4	0.8	Setosa
6.2	4.1	Versicolor
9.9	2.1	Virginica
4.6	0.7	Setosa
3.4	1.2	Setosa
2.0	2.2	Setosa
8.7	2.2	Versicolor
9.3	2.2	Virginica
5.8	2.4	Versicolor
2.9	4.2	Setosa
2.0	3.6	Setosa
4.2	0.4	Setosa
3.1	0.2	Setosa
5.8	1.8	Versicolor
3.1	3.7	Setosa
5.5	2.3	Versicolor
4.4	3.4	Versicolor
8.5	1.6	Versicolor
6.0	4.7	Setosa
6.4	5.8	Versicolor
3.0	4.4	Setosa
7.2	3.8	Versicolor
1.7	4.7	Setosa
7.3	4.4	Virginica
6.6	3.1	Versicolor
8.5	3.7	Versicolor
7.7	5.4	Versicolor
1.9	3.2	Setosa
5.9	1.8	Virginica
6.0	5.5	Versicolor
10.4	6.1	Virginica
2.4	0.7	Setosa
5.3	2.8	Virginica
7.4	2.1	Versicolor
2.0	4.8	Setosa
5.7	2.7	Setosa
6.4	2.9	Setosa
4.0	0.2	Setosa
4.4	1.4	Versicolor
5.6	6.6	Virginica
7.2	5.0	Versicolor
3.2	2.2	Setosa
5.0	2.4	Setosa
5.3	4.9	Setosa
7.0	1.5	Versicolor
8.2	3.4	Versicolor
8.1	3.3	Versicolor
10.7	2.7	Virginica
1.1	1.1	Setosa
7.7	6.0	Virginica
5.8	3.8	Versicolor
5.8	2.5	Versicolor
4.5	1.2	Versicolor
5.3	5.5	Versicolor
9.2	2.2	Versicolor
5.2	2.3	Virginica
5.5	1.4	Setosa
8.5	5.5	Virginica
8.5	4.3	Versicolor
3.3	2.2	Setosa
4.4	4.7	Versicolor
9.7	6.0	Virginica
6.5	3.0	Versicolor
6.9	4.0	Virginica
8.0	6.0	Versicolor
5.9	4.8	Virginica
9.7	6.1	Virginica
6.9	1.5	Versicolor
8.1	2.9	Virginica
9.1	3.5	Virginica
9.0	4.8	Virginica
9.9	6.8	Virginica
2.4	0.7	Setosa
6.3	5.1	Virginica
9.1	5.0	Versicolor
6.5	3.3	Virginica
7.6	3.8	Versicolor
2.0	2.7	Setosa
9.6	6.0	Virginica
1.7	1.3	Setosa
5.0	0.7	Setosa
6.3	3.8	Virginica
5.0	3.8	Versicolor
6.6	6.8	Virginica
5.6	3.3	Virginica
6.3	4.8	Versicolor
6.1	4.5	Virginica
