sepal.length	sepal.width	petal.length	variety
11.6	7.0	7.4	Virginica
10.0	6.5	3.3	Setosa
7.9	5.3	8.6	Virginica
7.7	7.0	8.7	Versicolor
10.9	6.6	9.6	Virginica
7.0	5.7	5.7	Setosa
9.8	7.2	4.0	Setosa
6.9	6.8	8.6	Virginica
8.4	6.6	3.5	Setosa
6.8	5.7	7.1	Versicolor
7.7	4.1	6.6	Virginica
8.4	4.7	5.3	Setosa
5.3	3.9	1.9	Setosa
5.1	6.5	2.4	Setosa
7.3	7.0	2.4	Setosa
5.2	7.2	2.1	Setosa
11.7	4.3	7.2	Virginica
9.0	5.1	2.4	Setosa
8.2	5.5	7.3	Virginica
9.4	3.2	6.5	Versicolor
6.2	5.7	8.5	Versicolor
6.7	8.0	4.0	Setosa
6.9	7.9	5.3	Setosa
8.8	6.9	1.6	Setosa
9.5	2.2	7.5	Virginica
6.3	4.8	7.1	Virginica
7.7	6.6	6.1	Virginica
11.4	6.1	7.9	Virginica
9.0	4.0	9.0	Virginica
7.9	4.5	5.0	Versicolor
9.6	6.5	7.1	Virginica
8.3	5.0	7.9	Versicolor
8.8	5.0	10.0	Virginica
7.4	7.2	7.3	Virginica
10.5	7.4	5.0	Versicolor
4.6	5.7	1.4	Setosa
5.2	6.9	4.4	Setosa
9.2	7.1	7.9	Versicolor
7.0	3.5	5.6	Setosa
5.5	5.9	6.7	Versicolor
8.7	4.0	5.8	Virginica
11.1	7.0	5.4	Versicolor
9.2	2.8	8.1	Versicolor
11.2	6.3	10.2	Virginica
6.6	5.0	8.4	Versicolor
9.1	3.5	5.1	Versicolor
5.9	8.2	3.0	Setosa
4.9	5.4	4.4	Setosa
5.1	4.8	5.0	Setosa
8.7	3.0	7.1	Virginica
7.4	6.2	7.8	Virginica
9.2	5.9	4.2	Versicolor
6.7	5.8	5.2	Setosa
10.2	7.0	5.2	Virginica
6.9	4.6	7.5	Virginica
6.5	5.3	1.4	Setosa
7.0	7.0	3.6	Setosa
5.6	5.5	2.4	Setosa
6.7	6.3	9.3	Virginica
7.2	4.2	7.9	Versicolor
7.9	4.7	7.8	Versicolor
6.4	4.9	5.7	Setosa
5.1	6.1	5.5	Setosa
8.7	3.8	6.0	Versicolor
7.2	7.0	5.5	Versicolor
6.8	7.0	5.2	Setosa
7.1	7.8	4.4	Setosa
9.5	5.0	7.3	Virginica
7.5	4.4	5.3	Versicolor
8.5	6.2	4.7	Versicolor
12.4	3.8	10.9	Virginica
7.9	4.0	3.9	Setosa
8.8	6.3	9.3	Versicolor
6.3	3.2	6.6	Virginica
7.7	4.4	8.4	Virginica
6.9	7.0	9.6	Virginica
8.8	6.9	9.1	Virginica
10.0	5.8	8.1	Versicolor
8.5	3.3	3.3	Setosa
5.8	6.3	5.6	Virginica
8.3	5.8	6.5	Virginica
9.3	4.9	8.3	Virginica
6.8	3.7	6.9	Versicolor
9.9	3.1	5.4	Versicolor
7.8	4.2	8.4	Virginica
7.0	3.5	5.5	Versicolor
9.1	6.3	5.0	Versicolor
8.5	6.2	1.4	Setosa
6.8	6.8	5.9	Versicolor
8.4	4.5	6.0	Virginica
7.5	2.3	5.5	Versicolor
8.4	7.4	3.0	Setosa
10.3	7.8	9.2	Versicolor
9.1	4.0	5.5	Versicolor
6.0	4.2	6.1	Versicolor
7.5	5.4	1.6	Setosa
7.7	4.8	10.2	Virginica
10.7	3.6	7.4	Virginica
9.8	5.4	6.1	Virginica
7.5	4.0	9.7	Virginica
8.1	4.5	3.0	Versicolor
9.0	7.9	5.0	Setosa
7.4	3.7	7.2	Virginica
8.1	7.3	9.4	Virginica
8.8	5.0	1.1	Setosa
