sepal.length	sepal.width	petal.length	petal.width	variety
9.0	2.6	7.4	2.2	Versicolor
9.8	6.9	10.1	3.4	Virginica
5.2	3.2	7.4	1.9	Versicolor
9.0	6.9	5.5	4.1	Versicolor
6.8	4.0	9.0	4.9	Virginica
7.9	4.4	6.8	4.3	Versicolor
8.2	4.8	9.7	3.0	Virginica
6.8	5.5	2.1	1.1	Setosa
10.3	3.1	5.5	4.2	Versicolor
10.2	5.0	8.5	2.0	Virginica
7.2	4.1	5.5	1.1	Setosa
7.7	5.8	5.7	2.1	Virginica
8.4	7.6	8.1	5.8	Virginica
9.2	5.2	8.5	2.0	Versicolor
7.6	3.8	9.2	5.7	Versicolor
7.3	3.8	5.6	5.9	Virginica
8.0	3.5	4.5	4.0	Versicolor
7.0	5.3	6.5	4.8	Versicolor
9.0	7.3	3.9	1.7	Setosa
10.3	3.9	8.6	3.8	Virginica
4.8	5.1	3.6	2.2	Setosa
7.1	4.5	5.4	1.4	Versicolor
11.4	6.8	10.4	2.5	Virginica
7.0	3.7	1.2	2.2	Setosa
9.9	2.7	9.3	6.4	Virginica
6.9	5.7	8.0	1.5	Versicolor
5.8	7.2	9.6	5.4	Virginica
9.8	5.7	7.4	5.3	Virginica
9.6	3.8	2.7	2.5	Setosa
8.1	4.9	6.1	2.3	Versicolor
5.7	3.4	2.9	1.7	Setosa
7.7	3.0	8.7	2.2	Versicolor
6.1	6.1	4.0	1.2	Setosa
10.3	4.8	8.6	4.0	Virginica
7.1	4.5	7.4	5.8	Virginica
7.0	7.0	1.8	1.2	Setosa
6.0	4.5	4.1	0.2	Setosa
7.3	6.9	3.6	1.2	Setosa
9.9	7.9	5.2	1.2	Setosa
7.9	5.1	7.5	1.8	Virginica
9.9	3.0	8.6	2.8	Virginica
9.0	6.2	7.6	4.1	Versicolor
7.2	4.4	5.4	2.3	Virginica
8.5	3.5	8.8	5.3	Virginica
10.2	3.5	8.0	2.7	Versicolor
8.2	6.8	7.6	4.3	Versicolor
5.1	4.0	5.9	0.7	Setosa
8.2	6.6	6.1	2.4	Virginica
9.0	7.5	4.3	0.8	Setosa
7.8	7.3	6.0	3.5	Virginica
7.3	8.5	4.2	4.2	Setosa
4.8	3.9	4.9	2.2	Setosa
8.4	5.4	2.7	1.9	Setosa
9.3	7.2	5.4	4.2	Versicolor
8.4	7.2	3.8	0.2	Setosa
7.1	6.0	6.9	5.1	Versicolor
9.6	5.6	6.6	3.4	Virginica
5.5	8.0	4.6	0.6	Setosa
6.2	3.8	2.7	2.3	Setosa
9.4	4.2	8.2	3.3	Virginica
7.2	3.2	8.5	5.8	Virginica
8.6	6.4	5.7	4.9	Versicolor
8.5	2.9	4.2	2.0	Versicolor
9.7	4.6	5.5	2.0	Versicolor
6.1	3.8	7.0	1.3	Versicolor
8.4	3.2	8.3	4.8	Versicolor
7.4	4.9	5.3	1.4	Setosa
10.1	7.3	8.9	6.5	Virginica
10.5	3.5	7.3	6.7	Virginica
6.0	4.6	4.9	2.2	Setosa
6.1	5.8	4.1	2.7	Setosa
8.1	4.0	4.6	5.4	Versicolor
9.0	4.3	1.3	2.8	Setosa
7.3	4.2	5.1	6.4	Virginica
7.8	6.3	8.8	5.4	Versicolor
7.2	5.2	4.6	1.2	Setosa
8.1	3.5	4.1	1.8	Versicolor
5.5	4.4	2.1	2.4	Setosa
9.2	7.1	10.6	6.0	Virginica
6.1	7.0	4.0	2.1	Versicolor
6.9	3.6	2.0	1.2	Setosa
6.9	3.4	2.9	3.2	Setosa
10.3	6.0	7.0	4.6	Virginica
7.0	5.7	4.7	1.4	Versicolor
9.9	3.9	1.5	1.4	Setosa
6.5	4.8	6.6	4.5	Versicolor
6.9	5.9	5.3	3.5	Versicolor
6.1	5.0	5.5	4.5	Versicolor
9.7	4.6	8.4	5.8	Virginica
9.5	4.9	4.8	5.1	Versicolor
6.6	7.5	5.4	3.8	Setosa
10.3	6.2	7.9	6.3	Virginica
9.9	7.0	8.0	3.0	Versicolor
10.3	6.3	4.7	2.6	Versicolor
9.5	3.5	6.0	3.8	Versicolor
5.2	4.7	5.3	1.7	Setosa
9.2	8.3	7.7	2.7	Virginica
5.3	4.0	3.4	3.3	Setosa
8.2	4.9	6.2	1.8	Versicolor
7.7	6.5	10.6	6.8	Virginica
10.0	7.0	6.7	2.5	Virginica
9.1	4.4	1.9	1.3	Setosa
7.4	4.2	6.0	4.2	Setosa
10.2	4.4	5.3	3.3	Versicolor
6.0	6.2	2.9	4.2	Setosa
