petal.length	petal.width	variety
10.4	6.3	Virginica
7.7	5.5	Versicolor
9.3	2.9	Virginica
5.4	1.7	Versicolor
9.2	3.5	Versicolor
4.8	1.7	Setosa
9.0	5.9	Virginica
4.9	3.3	Virginica
4.4	1.2	Versicolor
8.1	2.5	Virginica
5.3	3.8	Virginica
5.8	0.8	Setosa
5.6	4.7	Setosa
6.9	6.0	Virginica
5.4	2.6	Setosa
7.5	5.1	Versicolor
7.0	5.3	Versicolor
8.5	3.0	Virginica
6.4	1.9	Setosa
9.6	3.2	Virginica
5.6	2.8	Versicolor
9.6	5.6	Virginica
4.8	4.7	Setosa
2.2	1.4	Setosa
4.8	4.4	Versicolor
7.5	3.3	Virginica
7.6	3.5	Versicolor
3.9	1.7	Setosa
2.0	1.1	Setosa
7.1	5.9	Versicolor
4.8	4.8	Virginica
6.1	1.3	Versicolor
8.1	2.4	Virginica
8.0	6.0	Versicolor
5.7	3.7	Setosa
5.9	1.1	Versicolor
9.8	5.1	Virginica
9.0	1.5	Versicolor
9.0	1.5	Versicolor
3.9	5.4	Versicolor
9.1	3.8	Versicolor
2.9	4.2	Setosa
9.6	2.9	Virginica
4.6	1.7	Setosa
10.2	4.7	Virginica
1.4	1.3	Setosa
1.5	0.2	Setosa
6.5	4.8	Virginica
10.1	5.4	Virginica
9.8	3.7	Virginica
8.5	4.5	Versicolor
1.6	0.7	Setosa
7.2	5.6	Versicolor
8.1	4.4	Virginica
2.4	3.7	Setosa
8.7	2.8	Virginica
5.1	5.4	Virginica
4.4	1.8	Versicolor
5.0	3.2	Setosa
4.8	2.8	Versicolor
4.9	4.8	Setosa
1.6	2.2	Setosa
4.7	2.4	Versicolor
7.1	5.5	Virginica
3.5	5.5	Versicolor
7.3	3.8	Virginica
7.9	6.6	Virginica
8.2	3.4	Versicolor
3.5	3.4	Setosa
2.0	2.7	Setosa
10.2	5.5	Virginica
3.9	3.8	Setosa
7.9	4.6	Virginica
2.2	1.0	Setosa
2.5	2.7	Setosa
5.5	3.2	Versicolor
9.5	2.1	Virginica
2.0	0.4	Setosa
10.1	1.9	Virginica
4.5	1.8	Setosa
3.1	2.1	Setosa
2.5	4.1	Setosa
8.5	5.5	Versicolor
5.4	2.5	Versicolor
7.1	5.0	Virginica
8.2	2.5	Versicolor
3.0	1.7	Setosa
5.0	3.4	Setosa
7.0	3.8	Versicolor
8.1	1.8	Versicolor
9.0	5.0	Versicolor
8.7	3.5	Virginica
9.5	5.5	Virginica
5.4	1.2	Setosa
2.1	4.9	Setosa
3.3	5.5	Versicolor
7.8	4.8	Virginica
9.6	6.3	Virginica
4.3	5.1	Versicolor
3.8	1.0	Versicolor
5.7	4.6	Virginica
5.6	4.8	Virginica
4.2	4.3	Versicolor
8.0	2.1	Versicolor
6.0	2.5	Virginica
