petal.length	petal.width	variety
6.0	3.6	Virginica
10.1	3.7	Virginica
9.6	6.8	Virginica
8.2	5.0	Virginica
9.7	2.1	Virginica
4.0	2.1	Versicolor
5.9	3.2	Setosa
4.0	5.3	Versicolor
8.1	5.9	Virginica
1.4	4.2	Setosa
3.6	1.4	Setosa
9.4	5.5	Versicolor
4.9	2.9	Versicolor
4.0	3.7	Versicolor
8.9	3.7	Versicolor
4.0	1.5	Versicolor
10.4	3.3	Virginica
5.0	5.0	Versicolor
6.7	2.0	Virginica
8.5	1.3	Versicolor
5.9	2.8	Versicolor
1.5	4.7	Setosa
2.4	0.7	Setosa
4.7	2.6	Versicolor
3.6	1.2	Setosa
9.1	5.9	Virginica
4.8	5.5	Versicolor
9.9	4.0	Virginica
4.5	0.6	Setosa
5.5	1.9	Setosa
5.4	0.6	Setosa
8.7	5.3	Versicolor
5.2	5.2	Versicolor
6.4	4.1	Virginica
6.0	4.9	Virginica
4.2	0.5	Setosa
5.1	3.0	Virginica
7.9	6.8	Virginica
4.3	3.4	Setosa
10.1	2.9	Virginica
1.9	1.2	Setosa
6.0	4.7	Setosa
6.7	5.4	Versicolor
5.5	3.2	Setosa
5.4	1.3	Setosa
7.0	3.2	Versicolor
3.7	0.9	Setosa
10.3	3.3	Virginica
6.1	4.2	Setosa
4.3	1.8	Setosa
8.5	5.2	Virginica
3.4	4.2	Setosa
5.8	3.0	Versicolor
8.2	2.0	Versicolor
5.6	3.1	Setosa
9.0	3.3	Virginica
7.1	4.8	Versicolor
4.9	2.9	Setosa
8.2	2.2	Virginica
10.1	2.1	Virginica
4.5	0.7	Setosa
5.8	5.3	Virginica
7.9	2.2	Versicolor
6.2	2.5	Versicolor
8.1	6.8	Virginica
8.5	4.8	Versicolor
8.5	5.5	Versicolor
5.6	4.6	Versicolor
1.3	2.8	Setosa
6.3	5.8	Virginica
4.0	0.4	Setosa
6.9	2.6	Virginica
7.5	5.1	Versicolor
9.0	4.3	Virginica
8.6	2.0	Versicolor
5.6	3.0	Virginica
7.2	3.0	Versicolor
10.1	5.4	Virginica
4.5	3.0	Versicolor
1.7	0.7	Setosa
4.3	4.7	Setosa
4.2	1.7	Setosa
8.4	2.4	Versicolor
4.6	6.0	Versicolor
5.4	2.8	Setosa
1.9	2.2	Setosa
8.0	2.5	Versicolor
5.5	2.2	Setosa
9.3	2.4	Versicolor
7.9	6.3	Virginica
8.0	5.0	Versicolor
9.4	6.3	Virginica
10.6	5.0	Virginica
5.9	3.7	Setosa
5.8	4.8	Versicolor
8.6	5.9	Versicolor
5.5	3.0	Virginica
7.8	5.8	Virginica
1.8	0.2	Setosa
4.5	4.8	Versicolor
6.4	1.2	Setosa
3.8	3.7	Setosa
4.6	0.7	Setosa
4.8	2.3	Virginica
4.4	2.6	Versicolor
