petal.length	petal.width	variety
5.0	3.0	Virginica
5.1	2.3	Versicolor
7.2	6.3	Virginica
7.3	2.1	Virginica
7.9	2.4	Versicolor
3.9	3.2	Setosa
4.7	1.8	Setosa
2.8	4.8	Setosa
7.5	2.0	Versicolor
3.9	4.8	Setosa
5.3	4.1	Versicolor
6.1	2.9	Virginica
7.2	3.2	Versicolor
9.5	5.8	Virginica
3.9	2.7	Setosa
6.6	1.9	Virginica
5.8	1.7	Setosa
4.4	2.4	Setosa
7.5	2.0	Versicolor
5.5	2.6	Virginica
6.6	3.5	Virginica
6.6	2.5	Virginica
6.1	5.1	Versicolor
4.4	3.3	Versicolor
9.4	3.0	Versicolor
5.9	5.3	Virginica
8.6	6.4	Virginica
6.1	1.8	Virginica
9.2	1.9	Versicolor
8.9	1.9	Versicolor
5.8	3.3	Virginica
1.9	3.2	Setosa
1.5	0.7	Setosa
5.7	4.4	Setosa
2.4	4.7	Setosa
5.5	1.1	Versicolor
5.7	2.3	Versicolor
6.0	2.5	Versicolor
2.6	2.1	Setosa
2.7	1.7	Setosa
8.3	4.9	Versicolor
5.3	4.3	Setosa
5.4	2.3	Virginica
6.7	3.1	Versicolor
8.6	6.9	Virginica
5.6	1.8	Versicolor
2.5	1.1	Setosa
6.0	1.8	Versicolor
3.8	2.5	Versicolor
7.8	4.5	Versicolor
7.7	6.0	Virginica
7.9	1.6	Versicolor
6.5	3.3	Versicolor
6.2	6.0	Versicolor
3.4	1.7	Setosa
6.0	4.2	Setosa
2.9	0.1	Setosa
1.6	2.7	Setosa
5.5	3.3	Versicolor
8.0	5.2	Versicolor
8.0	4.0	Versicolor
6.8	4.2	Virginica
5.0	6.2	Versicolor
3.3	1.2	Setosa
6.5	5.7	Virginica
7.3	4.3	Virginica
9.0	5.3	Virginica
7.6	5.4	Versicolor
4.7	4.5	Versicolor
1.6	0.6	Setosa
4.5	5.5	Versicolor
2.0	1.2	Setosa
10.1	3.8	Virginica
5.4	2.3	Setosa
7.1	5.9	Virginica
9.3	4.3	Virginica
5.2	3.0	Setosa
7.2	5.0	Versicolor
9.0	3.0	Virginica
3.9	4.7	Setosa
6.9	3.3	Virginica
4.1	0.2	Setosa
7.8	4.3	Virginica
7.1	5.7	Virginica
5.5	1.7	Setosa
6.0	1.9	Setosa
8.2	3.3	Versicolor
7.3	1.3	Versicolor
7.1	3.3	Virginica
8.6	5.9	Virginica
6.5	5.0	Versicolor
4.6	2.3	Versicolor
8.1	5.6	Virginica
4.9	4.2	Versicolor
9.7	4.0	Virginica
5.1	5.5	Versicolor
5.0	1.2	Setosa
8.2	2.2	Versicolor
3.9	1.2	Setosa
8.0	2.6	Versicolor
3.1	4.4	Setosa
4.8	3.3	Versicolor
7.5	5.3	Versicolor
6.1	2.5	Virginica
10.9	4.3	Virginica
