sepal.width	petal.length	variety
7.4	9.1	Virginica
4.8	5.7	Virginica
7.0	9.7	Virginica
4.1	6.4	Versicolor
5.5	4.8	Setosa
8.3	5.5	Setosa
8.4	3.3	Setosa
6.0	5.6	Versicolor
3.8	7.6	Virginica
4.7	7.1	Virginica
4.9	8.8	Versicolor
2.3	1.8	Setosa
5.3	6.9	Versicolor
4.8	10.6	Virginica
5.2	6.0	Versicolor
3.8	6.8	Versicolor
5.7	4.4	Setosa
6.4	4.9	Setosa
3.5	7.8	Virginica
4.7	1.5	Setosa
7.5	1.9	Setosa
2.7	7.7	Versicolor
5.4	3.9	Setosa
3.1	8.4	Versicolor
7.9	2.5	Setosa
6.6	8.4	Virginica
4.9	7.7	Versicolor
5.0	3.9	Setosa
6.7	5.3	Setosa
4.9	2.7	Setosa
6.0	5.5	Setosa
5.3	4.7	Versicolor
4.7	9.6	Versicolor
4.3	9.2	Virginica
6.0	6.1	Virginica
7.6	4.6	Setosa
7.0	3.7	Setosa
5.3	8.5	Versicolor
3.7	3.3	Setosa
4.6	3.4	Setosa
4.0	5.0	Versicolor
2.6	5.0	Versicolor
5.8	4.0	Versicolor
4.1	6.1	Virginica
4.3	9.7	Virginica
6.8	8.6	Versicolor
3.1	8.6	Virginica
6.9	5.6	Setosa
5.0	5.4	Setosa
6.2	3.2	Setosa
5.9	5.0	Setosa
4.3	9.1	Virginica
7.2	2.5	Setosa
5.1	5.5	Setosa
4.4	7.7	Versicolor
6.0	9.5	Virginica
4.6	4.5	Setosa
3.9	5.8	Versicolor
5.7	9.5	Virginica
6.0	4.1	Setosa
6.0	6.0	Versicolor
3.8	5.9	Virginica
3.0	9.2	Virginica
5.0	6.0	Versicolor
4.4	7.0	Versicolor
4.2	8.4	Versicolor
7.2	7.1	Versicolor
5.5	9.3	Virginica
4.1	7.6	Virginica
3.8	4.0	Versicolor
5.8	9.3	Virginica
7.2	4.8	Versicolor
3.8	7.3	Versicolor
2.8	6.1	Virginica
4.7	5.4	Virginica
4.8	6.4	Setosa
5.6	8.1	Virginica
5.7	10.4	Virginica
4.5	6.9	Versicolor
4.6	3.4	Setosa
7.0	5.7	Versicolor
6.4	5.6	Setosa
4.0	7.0	Virginica
5.2	8.8	Virginica
6.5	7.5	Versicolor
5.5	8.4	Versicolor
5.4	4.5	Setosa
4.0	5.9	Virginica
3.5	10.3	Virginica
3.7	7.0	Versicolor
6.8	6.6	Virginica
3.4	5.8	Versicolor
6.6	7.9	Versicolor
5.0	5.4	Versicolor
3.7	6.5	Versicolor
3.2	6.7	Virginica
4.4	6.9	Virginica
5.9	5.3	Versicolor
7.8	5.7	Setosa
4.6	2.0	Setosa
4.2	4.7	Versicolor
3.0	9.1	Virginica
6.0	9.0	Virginica
7.3	6.1	Versicolor
7.0	3.9	Setosa
