sepal.length	variety
6.9	Virginica
6.1	Virginica
5.4	Setosa
6.8	Virginica
9.1	Versicolor
9.5	Versicolor
5.3	Setosa
9.1	Versicolor
10.5	Virginica
7.1	Setosa
7.8	Setosa
5.3	Setosa
6.6	Setosa
7.8	Virginica
10.4	Virginica
9.7	Versicolor
9.6	Versicolor
6.3	Versicolor
6.3	Versicolor
6.5	Versicolor
8.9	Versicolor
7.9	Setosa
8.2	Versicolor
7.1	Setosa
11.2	Virginica
9.0	Virginica
8.7	Setosa
5.0	Setosa
7.8	Virginica
9.8	Virginica
9.2	Virginica
5.7	Setosa
6.2	Versicolor
6.3	Setosa
6.3	Setosa
7.6	Versicolor
6.8	Virginica
6.4	Versicolor
11.0	Virginica
6.2	Versicolor
9.7	Setosa
5.0	Versicolor
6.7	Virginica
9.8	Virginica
7.6	Virginica
8.7	Virginica
7.7	Setosa
11.2	Virginica
8.1	Setosa
9.4	Setosa
6.7	Virginica
9.6	Virginica
6.3	Setosa
6.9	Virginica
8.2	Versicolor
10.8	Virginica
6.0	Versicolor
6.6	Setosa
6.1	Setosa
9.9	Virginica
9.1	Setosa
6.9	Setosa
9.2	Virginica
6.4	Setosa
10.2	Virginica
6.2	Setosa
6.6	Setosa
9.1	Versicolor
10.0	Versicolor
7.3	Versicolor
8.9	Virginica
9.3	Virginica
6.9	Virginica
6.9	Virginica
5.6	Versicolor
5.4	Versicolor
7.0	Versicolor
7.2	Versicolor
6.3	Setosa
6.6	Versicolor
9.1	Versicolor
6.4	Versicolor
8.8	Versicolor
7.1	Versicolor
9.6	Virginica
8.7	Versicolor
9.5	Setosa
5.9	Versicolor
8.1	Versicolor
9.5	Setosa
9.1	Setosa
9.8	Versicolor
10.5	Versicolor
7.8	Versicolor
5.5	Setosa
7.0	Versicolor
6.8	Virginica
9.5	Virginica
7.7	Virginica
7.9	Virginica
9.3	Virginica
7.5	Setosa
9.7	Virginica
5.2	Setosa
7.0	Versicolor
