sepal.length	variety
6.0	Setosa
6.4	Versicolor
9.2	Virginica
9.0	Versicolor
8.4	Virginica
8.3	Virginica
9.3	Setosa
9.1	Setosa
6.2	Virginica
8.9	Virginica
8.2	Versicolor
7.8	Virginica
7.8	Setosa
5.6	Setosa
7.2	Versicolor
9.9	Versicolor
7.8	Versicolor
7.2	Virginica
7.9	Setosa
5.7	Setosa
8.9	Versicolor
5.5	Setosa
7.6	Setosa
6.1	Setosa
7.6	Versicolor
8.0	Setosa
8.6	Versicolor
7.0	Setosa
7.0	Versicolor
10.9	Virginica
8.0	Virginica
12.1	Virginica
10.3	Virginica
7.4	Setosa
9.2	Versicolor
7.5	Versicolor
9.9	Virginica
7.9	Versicolor
8.2	Versicolor
6.0	Virginica
7.3	Virginica
8.7	Virginica
9.8	Virginica
6.2	Setosa
6.8	Versicolor
8.3	Virginica
10.8	Virginica
8.6	Versicolor
5.4	Setosa
7.1	Setosa
6.3	Virginica
10.5	Versicolor
9.7	Virginica
11.1	Virginica
8.1	Setosa
6.8	Versicolor
7.2	Setosa
7.6	Versicolor
9.1	Versicolor
5.6	Versicolor
7.7	Versicolor
9.5	Setosa
10.2	Versicolor
8.6	Setosa
6.6	Setosa
6.1	Virginica
8.3	Setosa
6.3	Versicolor
6.2	Setosa
6.1	Virginica
9.4	Setosa
5.9	Setosa
7.8	Versicolor
10.7	Virginica
10.8	Versicolor
7.4	Virginica
12.2	Virginica
9.7	Virginica
6.5	Setosa
8.8	Setosa
10.1	Virginica
7.8	Setosa
8.9	Setosa
8.9	Versicolor
6.0	Versicolor
9.3	Setosa
6.4	Virginica
5.9	Versicolor
6.3	Setosa
9.2	Virginica
5.4	Versicolor
7.4	Setosa
7.0	Virginica
8.0	Setosa
9.0	Virginica
4.9	Setosa
9.2	Setosa
7.6	Versicolor
8.9	Setosa
8.2	Virginica
8.3	Virginica
9.7	Virginica
8.4	Virginica
8.7	Versicolor
9.5	Versicolor
