sepal.length	sepal.width	petal.length	petal.width	variety
11.2	6.5	9.1	5.3	Virginica
9.4	4.6	4.9	0.6	Setosa
7.1	6.8	3.7	2.0	Setosa
7.5	4.9	4.7	2.5	Versicolor
8.6	8.2	5.0	2.9	Setosa
10.3	3.4	8.8	5.3	Virginica
6.0	7.9	6.0	1.6	Versicolor
10.3	7.2	6.4	5.3	Virginica
7.4	7.0	8.5	3.5	Versicolor
7.3	7.2	2.0	1.2	Setosa
7.5	4.4	3.8	4.6	Versicolor
7.9	4.6	2.0	1.6	Setosa
9.9	4.3	7.9	6.5	Virginica
4.3	6.0	2.1	1.6	Setosa
8.4	4.9	2.5	0.9	Setosa
9.1	6.8	6.7	1.2	Versicolor
7.4	4.3	6.6	4.6	Virginica
7.0	4.4	4.5	4.2	Setosa
10.5	3.2	7.0	4.0	Versicolor
7.2	3.0	5.8	5.3	Virginica
8.8	5.3	7.2	4.6	Versicolor
9.8	6.7	9.6	2.9	Virginica
6.6	3.0	4.0	4.1	Versicolor
9.1	5.0	2.4	3.7	Setosa
9.5	7.1	6.4	1.7	Versicolor
5.8	7.3	7.6	4.9	Virginica
9.5	7.7	2.7	0.7	Setosa
11.0	7.7	9.2	1.9	Versicolor
6.7	4.7	3.9	3.4	Versicolor
8.5	7.5	5.3	1.2	Setosa
6.5	3.0	9.3	5.7	Virginica
8.9	7.2	4.8	3.7	Setosa
9.2	6.8	7.2	5.0	Virginica
9.4	7.7	6.8	2.8	Virginica
6.1	4.3	3.9	0.9	Setosa
10.2	6.9	7.2	4.8	Versicolor
9.0	2.7	9.0	1.5	Virginica
8.5	3.5	4.5	5.5	Versicolor
9.2	5.1	10.4	4.8	Virginica
8.3	5.4	7.1	3.3	Virginica
6.0	6.0	8.5	1.8	Versicolor
8.4	3.5	6.2	6.0	Versicolor
10.7	3.8	8.3	3.3	Virginica
10.1	5.9	8.1	5.8	Versicolor
6.1	2.5	8.4	3.6	Versicolor
10.7	2.8	10.2	6.5	Virginica
6.2	4.4	9.4	3.3	Virginica
5.1	5.3	1.6	3.7	Setosa
7.9	5.7	1.5	3.2	Setosa
9.1	4.2	5.7	2.3	Versicolor
8.8	7.0	8.5	4.4	Virginica
6.7	5.2	8.0	3.0	Versicolor
9.7	4.6	5.9	1.9	Versicolor
7.5	5.5	9.0	4.8	Virginica
10.1	5.5	7.6	1.3	Versicolor
7.5	5.5	7.2	6.5	Virginica
10.2	6.0	10.3	3.1	Virginica
7.4	4.0	2.8	3.2	Setosa
10.3	5.7	4.6	2.5	Versicolor
9.9	7.2	7.0	1.5	Versicolor
5.4	2.9	4.4	4.7	Setosa
7.8	3.8	8.3	2.4	Versicolor
11.1	2.9	8.6	5.8	Versicolor
9.5	4.2	1.9	3.2	Setosa
8.7	4.1	3.5	1.5	Versicolor
6.7	7.8	4.2	2.3	Setosa
8.5	5.7	6.1	5.1	Versicolor
6.4	6.4	5.7	3.4	Setosa
10.0	5.3	4.6	4.0	Versicolor
8.9	6.0	6.5	3.2	Virginica
5.6	6.1	4.5	0.7	Setosa
8.1	4.5	3.4	1.3	Setosa
7.8	4.0	2.9	3.8	Setosa
9.9	3.4	8.3	1.3	Versicolor
7.3	8.0	2.2	2.7	Setosa
11.2	4.3	7.2	4.1	Virginica
8.7	7.5	7.2	5.8	Virginica
8.5	6.3	4.3	1.3	Setosa
7.3	6.9	1.9	0.7	Setosa
10.9	4.2	6.8	2.4	Virginica
7.9	5.6	4.0	2.7	Setosa
7.1	5.8	5.4	5.5	Virginica
9.6	6.8	3.0	4.8	Setosa
9.8	7.3	7.0	5.5	Virginica
6.1	6.5	6.0	6.0	Versicolor
8.0	4.2	9.6	4.5	Virginica
6.6	6.2	4.9	4.7	Setosa
10.6	7.1	10.1	1.4	Virginica
7.3	5.6	1.6	0.2	Setosa
7.4	3.1	9.6	5.3	Virginica
6.2	7.5	5.0	3.2	Setosa
6.0	7.5	1.8	0.3	Setosa
8.6	7.6	5.0	0.7	Setosa
8.6	6.0	5.9	6.1	Virginica
8.9	7.4	3.7	2.2	Setosa
8.6	6.4	3.5	4.2	Setosa
8.7	7.8	10.2	4.2	Virginica
9.9	6.9	5.8	2.9	Setosa
9.3	5.0	1.4	3.1	Setosa
7.7	7.6	7.6	6.0	Virginica
4.6	4.9	1.4	0.8	Setosa
11.9	4.3	6.1	3.4	Virginica
5.5	3.8	4.5	3.3	Versicolor
9.9	3.1	7.4	4.6	Virginica
6.2	6.5	6.5	3.5	Virginica
