sepal.width	variety
5.2	Virginica
5.5	Versicolor
6.7	Virginica
4.5	Virginica
5.4	Versicolor
3.6	Virginica
2.8	Virginica
5.1	Versicolor
3.2	Versicolor
3.1	Virginica
6.0	Virginica
5.4	Versicolor
2.0	Versicolor
4.8	Setosa
7.4	Virginica
3.5	Virginica
4.0	Setosa
4.3	Virginica
7.8	Virginica
4.2	Virginica
3.3	Versicolor
7.8	Setosa
7.2	Virginica
3.5	Versicolor
4.4	Setosa
6.0	Virginica
4.7	Setosa
4.0	Virginica
3.6	Versicolor
7.0	Virginica
5.8	Setosa
6.1	Setosa
6.5	Versicolor
6.2	Setosa
3.9	Setosa
6.2	Virginica
6.7	Versicolor
3.3	Versicolor
7.1	Setosa
4.7	Setosa
7.5	Virginica
6.8	Versicolor
5.7	Versicolor
6.0	Virginica
6.1	Virginica
4.8	Versicolor
5.8	Virginica
5.7	Versicolor
3.4	Setosa
6.7	Setosa
6.3	Versicolor
4.7	Virginica
3.5	Virginica
6.3	Setosa
5.9	Setosa
6.4	Setosa
5.4	Setosa
5.3	Virginica
7.0	Setosa
7.6	Virginica
4.2	Versicolor
6.0	Setosa
7.7	Setosa
6.8	Setosa
4.9	Setosa
5.7	Versicolor
5.9	Versicolor
4.3	Virginica
6.7	Virginica
5.4	Virginica
3.8	Virginica
3.5	Virginica
5.1	Versicolor
7.0	Setosa
6.5	Virginica
5.6	Virginica
2.5	Versicolor
7.1	Setosa
6.4	Virginica
5.0	Setosa
7.5	Virginica
7.5	Setosa
6.0	Versicolor
5.7	Virginica
6.4	Setosa
5.5	Setosa
4.0	Setosa
5.5	Versicolor
7.8	Versicolor
4.1	Setosa
3.5	Virginica
7.0	Virginica
3.5	Setosa
8.0	Setosa
4.9	Setosa
6.3	Versicolor
5.2	Setosa
7.6	Versicolor
3.0	Versicolor
2.7	Virginica
5.7	Versicolor
5.9	Versicolor
4.4	Versicolor
7.2	Versicolor
5.6	Setosa
