petal.length	petal.width	variety
6.5	4.5	Versicolor
8.4	3.0	Virginica
4.4	2.7	Setosa
5.7	5.5	Versicolor
5.0	0.2	Setosa
5.8	2.8	Virginica
1.8	0.4	Setosa
2.1	3.7	Setosa
5.6	6.0	Versicolor
2.1	1.7	Setosa
8.1	2.8	Virginica
5.2	4.3	Versicolor
8.2	2.8	Versicolor
3.4	1.9	Setosa
5.3	5.1	Versicolor
5.1	3.3	Virginica
5.3	2.4	Virginica
6.0	3.6	Versicolor
7.6	6.5	Virginica
6.6	5.8	Virginica
5.0	3.3	Versicolor
6.2	1.9	Versicolor
2.7	1.5	Setosa
8.5	5.8	Virginica
7.4	1.9	Versicolor
5.5	3.7	Versicolor
3.0	3.7	Setosa
10.6	5.3	Virginica
6.2	1.7	Versicolor
8.6	2.5	Virginica
5.5	1.7	Versicolor
6.7	6.5	Virginica
9.3	2.3	Virginica
2.6	3.7	Setosa
6.1	1.5	Virginica
1.4	1.6	Setosa
3.9	3.7	Setosa
5.4	2.2	Versicolor
3.9	2.3	Setosa
3.5	2.2	Setosa
5.3	2.5	Versicolor
7.4	5.1	Virginica
5.5	4.2	Setosa
10.1	3.4	Virginica
7.3	6.1	Virginica
9.0	6.0	Versicolor
10.4	4.3	Virginica
5.8	0.2	Setosa
8.5	5.8	Virginica
7.7	2.5	Virginica
4.8	5.8	Virginica
2.5	4.7	Setosa
8.0	2.0	Versicolor
6.1	0.7	Setosa
8.3	4.8	Versicolor
3.9	3.7	Setosa
10.0	3.0	Virginica
5.8	3.7	Virginica
6.5	2.8	Virginica
6.0	5.0	Virginica
8.0	2.0	Versicolor
9.5	5.5	Virginica
1.4	3.6	Setosa
6.4	3.7	Versicolor
6.3	4.8	Virginica
2.4	2.2	Setosa
4.9	1.8	Virginica
8.1	5.9	Virginica
5.5	3.3	Setosa
4.0	4.2	Setosa
7.5	6.1	Virginica
6.1	5.1	Setosa
2.5	4.6	Setosa
4.8	2.3	Versicolor
8.0	4.8	Versicolor
5.8	0.2	Setosa
10.2	2.8	Virginica
4.4	3.7	Setosa
5.0	2.9	Virginica
4.9	0.7	Setosa
4.1	1.0	Versicolor
6.7	4.4	Versicolor
1.2	1.7	Setosa
2.0	1.9	Setosa
7.6	4.9	Virginica
9.3	4.8	Virginica
5.5	4.4	Setosa
7.5	4.0	Versicolor
6.7	2.5	Versicolor
7.4	5.5	Versicolor
8.4	2.6	Virginica
8.0	5.6	Versicolor
9.2	4.2	Versicolor
10.6	4.1	Virginica
6.1	2.1	Virginica
7.3	5.3	Versicolor
5.0	2.6	Setosa
2.6	2.6	Setosa
6.6	3.4	Virginica
8.7	6.7	Virginica
5.1	5.8	Versicolor
5.9	1.7	Setosa
2.7	1.9	Setosa
5.4	4.4	Versicolor
6.2	2.2	Setosa
