sepal.length	sepal.width	petal.length	petal.width	variety
9.2	4.0	9.3	4.8	Virginica
6.5	6.9	8.0	5.0	Versicolor
8.6	3.5	5.4	0.8	Setosa
5.1	5.4	4.9	2.8	Setosa
7.5	3.7	4.2	2.2	Setosa
7.1	6.4	7.1	2.8	Versicolor
10.3	4.7	5.6	4.0	Versicolor
8.1	3.0	6.6	3.1	Virginica
5.9	4.0	5.0	4.7	Virginica
10.4	4.3	10.1	4.6	Virginica
7.7	4.1	5.0	4.5	Versicolor
10.7	5.1	7.4	5.8	Virginica
8.9	6.7	8.8	2.3	Virginica
10.2	6.5	5.5	5.5	Virginica
10.9	3.2	8.5	1.5	Versicolor
9.7	5.3	8.6	1.8	Versicolor
8.7	3.7	7.0	2.8	Virginica
5.1	4.7	5.5	1.4	Setosa
6.6	4.2	1.9	2.7	Setosa
9.2	7.3	8.0	1.8	Versicolor
10.7	4.3	6.2	7.0	Virginica
10.2	7.3	9.3	5.3	Virginica
8.5	5.7	5.7	3.4	Versicolor
5.3	3.5	4.9	3.3	Setosa
9.6	4.5	7.6	4.9	Versicolor
10.4	5.2	7.3	3.9	Virginica
6.3	3.3	6.1	4.9	Virginica
8.1	2.5	5.5	4.6	Versicolor
8.1	6.3	7.5	2.3	Versicolor
7.5	5.1	6.4	5.7	Versicolor
7.5	6.5	7.7	4.0	Virginica
7.6	4.1	9.6	2.4	Virginica
9.4	5.4	5.7	4.7	Setosa
4.8	6.6	1.6	1.7	Setosa
7.3	3.4	6.4	4.2	Setosa
6.9	3.6	4.5	4.7	Setosa
4.7	6.7	3.1	2.2	Setosa
7.5	7.8	1.4	1.2	Setosa
7.5	3.4	3.0	2.7	Setosa
11.7	4.3	8.2	2.0	Virginica
7.0	3.9	5.7	1.5	Versicolor
9.3	7.2	3.9	1.7	Versicolor
8.3	8.2	2.0	3.2	Setosa
5.1	7.1	5.5	0.2	Setosa
7.3	4.6	8.5	1.7	Versicolor
7.9	7.7	4.8	3.2	Setosa
10.2	7.9	9.9	2.8	Virginica
8.9	3.3	8.1	3.9	Virginica
8.2	6.5	7.2	1.2	Versicolor
6.9	6.9	6.8	1.8	Versicolor
10.9	7.3	5.6	2.7	Virginica
9.4	6.1	4.4	3.6	Setosa
9.1	5.8	4.7	5.2	Versicolor
9.9	3.5	6.0	2.5	Versicolor
8.4	7.0	1.3	2.2	Setosa
5.3	7.5	5.4	0.1	Setosa
7.1	3.9	4.6	2.8	Versicolor
7.0	7.5	2.6	4.1	Setosa
10.5	6.9	7.5	3.6	Versicolor
10.6	3.4	9.2	4.9	Versicolor
6.6	7.3	7.9	4.0	Virginica
10.8	3.3	7.6	1.5	Virginica
8.5	8.0	4.8	4.2	Setosa
4.5	4.3	3.3	0.8	Setosa
10.3	3.3	7.3	3.4	Versicolor
10.1	6.0	4.9	3.3	Virginica
7.6	2.5	3.9	4.6	Versicolor
7.0	7.0	6.5	5.3	Virginica
7.6	4.5	8.4	3.1	Virginica
10.9	3.1	8.1	6.8	Virginica
6.2	7.4	7.3	5.8	Versicolor
10.0	4.8	6.0	2.8	Versicolor
8.6	4.8	4.2	5.0	Setosa
8.4	5.4	5.7	3.4	Setosa
8.6	6.5	8.5	5.5	Versicolor
6.2	4.8	2.7	1.8	Setosa
7.8	6.2	5.9	6.3	Virginica
7.3	6.2	7.4	3.3	Virginica
7.8	5.4	9.6	5.3	Virginica
9.1	6.6	4.5	3.7	Setosa
9.0	5.0	5.5	3.3	Versicolor
8.3	2.5	6.5	4.9	Virginica
4.8	5.4	3.1	0.2	Setosa
6.3	3.3	4.4	1.3	Versicolor
8.3	6.8	9.2	2.1	Versicolor
9.1	6.5	2.4	0.2	Setosa
7.2	6.2	8.4	5.9	Versicolor
6.9	2.9	6.3	5.5	Versicolor
7.2	8.9	5.5	4.4	Setosa
8.6	3.9	6.0	3.2	Setosa
8.5	3.0	9.3	3.2	Virginica
5.0	4.5	4.0	5.0	Versicolor
5.8	3.7	8.6	6.4	Virginica
9.4	7.7	3.0	2.7	Setosa
7.7	8.6	6.0	4.1	Setosa
11.2	4.3	9.7	5.2	Virginica
5.5	6.3	6.3	3.5	Versicolor
9.9	6.3	8.9	4.5	Virginica
10.8	6.3	8.5	6.5	Virginica
8.5	3.0	6.8	5.3	Virginica
9.5	4.4	7.8	2.1	Versicolor
9.2	5.7	3.8	2.2	Setosa
9.3	4.5	7.9	4.5	Versicolor
10.7	3.1	7.1	4.4	Virginica
9.5	5.0	1.8	2.3	Setosa
