sepal.width	petal.length	petal.width	variety
4.6	3.5	3.0	Versicolor
3.0	1.9	2.2	Setosa
6.1	2.5	1.2	Setosa
4.4	1.5	0.4	Setosa
4.9	7.2	5.8	Versicolor
3.3	8.1	3.8	Versicolor
3.3	8.4	2.3	Versicolor
6.3	2.9	3.2	Setosa
4.5	1.3	4.7	Setosa
4.5	2.1	5.1	Setosa
6.0	9.5	2.4	Virginica
2.8	8.6	5.6	Virginica
6.4	7.5	6.0	Versicolor
4.0	9.0	3.2	Virginica
7.6	8.9	2.5	Versicolor
7.3	4.5	5.8	Versicolor
4.5	10.0	4.1	Virginica
6.0	2.8	4.2	Setosa
8.3	7.7	4.7	Virginica
6.2	1.3	0.2	Setosa
3.4	7.6	2.3	Versicolor
2.8	5.1	5.0	Versicolor
5.9	4.8	3.6	Versicolor
5.3	8.6	5.9	Virginica
3.0	8.5	6.0	Versicolor
7.3	6.2	2.5	Virginica
7.4	9.9	2.8	Virginica
5.6	4.5	1.6	Setosa
5.9	8.1	6.4	Virginica
3.3	6.2	3.6	Versicolor
5.8	4.7	3.5	Setosa
7.8	3.0	1.8	Setosa
4.4	2.9	4.2	Setosa
5.7	9.7	4.8	Virginica
4.5	7.7	4.5	Versicolor
8.0	3.4	1.2	Setosa
5.0	8.4	6.0	Versicolor
7.1	8.7	2.5	Versicolor
5.7	6.2	2.9	Versicolor
2.9	4.7	4.4	Versicolor
3.1	5.0	3.7	Versicolor
3.5	6.3	3.8	Virginica
4.7	5.1	4.4	Virginica
7.5	3.4	2.3	Setosa
4.4	4.1	0.9	Setosa
7.3	7.5	5.3	Versicolor
6.2	2.8	4.7	Setosa
3.1	2.1	2.2	Setosa
4.8	3.2	2.8	Setosa
2.8	6.8	2.9	Versicolor
5.0	10.6	5.8	Virginica
2.2	6.0	4.5	Versicolor
6.5	5.8	1.8	Virginica
5.5	7.7	6.8	Virginica
5.7	8.3	5.3	Versicolor
7.0	5.1	3.3	Versicolor
6.6	5.4	2.9	Versicolor
3.0	6.0	5.0	Virginica
7.4	2.9	4.2	Setosa
8.5	3.2	2.7	Setosa
7.1	11.4	3.8	Virginica
4.1	5.1	4.3	Virginica
6.7	1.2	2.7	Setosa
4.2	2.5	2.2	Setosa
6.1	1.5	0.2	Setosa
7.5	9.1	4.9	Versicolor
4.2	8.8	4.3	Virginica
6.2	5.2	3.3	Versicolor
6.9	5.0	4.9	Setosa
5.2	6.6	3.4	Virginica
7.8	7.2	6.1	Virginica
6.3	2.1	1.7	Setosa
4.5	3.8	4.3	Setosa
4.2	5.0	1.5	Versicolor
3.0	9.1	2.8	Virginica
2.3	6.0	4.3	Versicolor
7.8	6.4	5.0	Virginica
6.2	6.1	4.1	Versicolor
8.1	6.6	3.5	Virginica
5.9	7.3	4.8	Versicolor
3.9	4.6	4.2	Setosa
4.0	10.4	3.6	Virginica
2.8	8.1	5.9	Virginica
7.6	1.5	2.1	Setosa
4.2	6.5	5.5	Versicolor
6.4	7.8	3.8	Versicolor
2.6	7.1	1.9	Virginica
4.5	5.0	5.0	Versicolor
6.6	3.9	4.1	Setosa
4.2	3.6	0.7	Setosa
3.9	4.3	0.9	Setosa
5.0	8.3	2.6	Virginica
4.5	3.0	2.2	Setosa
6.0	7.5	3.7	Versicolor
3.5	1.6	2.2	Setosa
4.2	6.9	1.7	Versicolor
6.0	7.5	1.6	Versicolor
3.0	5.0	5.0	Versicolor
3.3	10.0	6.0	Virginica
7.5	5.9	0.6	Setosa
3.9	4.3	3.0	Versicolor
8.3	2.4	2.4	Setosa
6.9	8.1	2.8	Virginica
6.9	4.2	2.4	Setosa
5.3	9.7	6.5	Virginica
