sepal.width	petal.length	variety
4.4	3.6	Setosa
7.1	8.2	Versicolor
3.5	7.7	Virginica
3.5	2.5	Setosa
3.9	8.1	Versicolor
4.4	5.8	Versicolor
6.3	4.7	Setosa
6.0	5.5	Versicolor
6.0	6.0	Virginica
4.8	7.2	Virginica
3.2	8.4	Virginica
5.1	7.5	Versicolor
6.1	1.4	Setosa
5.9	2.2	Setosa
5.8	8.6	Virginica
2.9	5.7	Versicolor
5.3	5.0	Versicolor
5.4	5.5	Versicolor
4.2	5.1	Versicolor
4.0	6.1	Setosa
7.9	3.1	Setosa
6.2	6.3	Virginica
3.9	8.9	Virginica
4.8	6.4	Setosa
4.6	8.9	Virginica
4.0	1.7	Setosa
3.8	7.7	Versicolor
5.4	5.0	Versicolor
6.0	6.6	Virginica
3.5	8.5	Versicolor
3.1	5.5	Setosa
3.0	8.7	Versicolor
3.8	9.1	Virginica
6.5	7.0	Virginica
4.2	8.7	Virginica
7.3	10.2	Virginica
4.5	7.4	Virginica
4.0	6.8	Virginica
4.2	9.0	Versicolor
3.9	6.0	Setosa
6.8	7.0	Versicolor
5.1	7.5	Virginica
7.7	4.5	Setosa
4.3	2.0	Setosa
4.3	5.8	Versicolor
7.5	7.4	Virginica
6.2	5.3	Versicolor
4.3	9.2	Virginica
2.9	4.9	Setosa
6.1	2.0	Setosa
5.1	7.9	Virginica
5.0	7.4	Versicolor
5.5	3.8	Setosa
4.5	7.9	Versicolor
4.8	8.0	Versicolor
6.9	6.6	Virginica
4.4	1.7	Setosa
6.8	5.3	Versicolor
2.8	5.3	Setosa
7.2	2.2	Setosa
4.8	3.9	Setosa
6.5	9.0	Virginica
5.0	1.9	Setosa
4.6	4.0	Setosa
6.2	8.1	Virginica
7.3	5.6	Versicolor
4.4	5.0	Setosa
3.7	6.0	Setosa
2.7	6.4	Versicolor
6.3	9.3	Virginica
2.9	6.7	Versicolor
6.6	8.1	Virginica
5.8	9.1	Virginica
7.8	6.7	Virginica
3.7	9.3	Virginica
3.5	9.3	Virginica
5.8	6.1	Versicolor
6.9	6.0	Setosa
3.5	3.3	Setosa
4.0	6.0	Versicolor
5.2	5.6	Setosa
6.2	4.9	Virginica
6.2	7.7	Versicolor
5.7	2.9	Setosa
6.8	8.1	Virginica
6.0	6.4	Versicolor
4.9	3.8	Versicolor
2.9	8.1	Virginica
2.8	7.1	Virginica
2.8	6.9	Versicolor
8.1	6.1	Virginica
7.1	8.6	Virginica
4.0	2.6	Setosa
3.0	6.5	Versicolor
3.4	1.9	Setosa
3.0	8.3	Virginica
5.6	6.9	Versicolor
3.7	8.0	Virginica
6.9	6.3	Versicolor
4.4	8.2	Versicolor
4.0	6.3	Virginica
4.1	3.6	Setosa
7.8	10.0	Virginica
7.1	4.5	Setosa
7.5	8.1	Virginica
