petal.width	variety
3.8	Virginica
3.5	Virginica
1.4	Versicolor
2.4	Virginica
2.8	Versicolor
4.3	Versicolor
4.5	Versicolor
3.1	Virginica
2.2	Setosa
4.4	Virginica
4.3	Setosa
4.7	Setosa
1.6	Versicolor
1.9	Versicolor
4.7	Versicolor
3.7	Versicolor
2.9	Virginica
3.1	Setosa
3.6	Versicolor
6.8	Virginica
4.9	Versicolor
5.4	Virginica
3.8	Setosa
6.0	Versicolor
2.7	Setosa
3.2	Setosa
2.9	Virginica
4.2	Versicolor
5.9	Virginica
0.1	Setosa
1.7	Setosa
4.9	Versicolor
5.3	Virginica
5.8	Versicolor
3.0	Virginica
4.7	Setosa
2.2	Setosa
2.7	Setosa
5.8	Versicolor
4.4	Versicolor
6.0	Virginica
1.2	Setosa
3.2	Setosa
2.8	Virginica
2.6	Setosa
2.2	Setosa
4.5	Versicolor
6.6	Virginica
4.5	Versicolor
0.7	Setosa
2.3	Versicolor
0.9	Setosa
5.2	Versicolor
4.6	Setosa
6.0	Versicolor
2.5	Virginica
4.2	Versicolor
4.3	Virginica
6.2	Virginica
3.2	Setosa
1.5	Versicolor
5.3	Versicolor
3.7	Setosa
1.7	Virginica
4.1	Versicolor
5.8	Virginica
1.8	Virginica
5.3	Virginica
5.6	Versicolor
4.6	Versicolor
1.4	Setosa
1.6	Virginica
2.7	Setosa
1.2	Setosa
4.6	Versicolor
4.7	Setosa
5.5	Versicolor
4.3	Virginica
5.0	Virginica
5.0	Versicolor
4.5	Versicolor
3.5	Virginica
6.4	Virginica
1.3	Setosa
3.5	Virginica
2.5	Virginica
6.0	Versicolor
4.2	Setosa
5.8	Versicolor
5.0	Versicolor
5.8	Virginica
4.2	Setosa
4.8	Virginica
1.2	Setosa
1.2	Setosa
3.3	Setosa
5.0	Versicolor
0.5	Setosa
5.7	Versicolor
6.1	Virginica
3.3	Virginica
4.6	Virginica
0.7	Setosa
4.4	Setosa
6.0	Virginica
