petal.length	petal.width	variety
5.1	6.5	Virginica
8.0	4.5	Virginica
7.6	3.5	Virginica
1.4	2.7	Setosa
3.4	4.2	Setosa
1.8	2.2	Setosa
8.2	5.5	Virginica
8.1	3.5	Versicolor
2.0	2.7	Setosa
7.1	4.4	Virginica
5.4	3.0	Versicolor
6.2	4.8	Setosa
5.5	3.7	Setosa
7.5	2.3	Versicolor
8.5	4.9	Virginica
6.0	4.2	Virginica
4.8	2.7	Setosa
9.8	4.8	Virginica
7.0	1.5	Versicolor
8.2	5.1	Virginica
9.6	5.3	Virginica
4.5	2.1	Versicolor
4.9	0.7	Setosa
6.1	3.4	Virginica
7.4	3.7	Versicolor
7.9	4.8	Versicolor
5.0	3.6	Setosa
4.0	4.3	Setosa
5.0	2.0	Virginica
5.2	5.3	Versicolor
5.8	2.8	Virginica
6.0	4.2	Setosa
9.1	5.5	Versicolor
6.0	3.1	Setosa
3.9	0.3	Setosa
2.4	2.9	Setosa
4.9	2.7	Setosa
8.5	1.5	Versicolor
8.5	2.5	Versicolor
6.1	2.8	Versicolor
5.4	2.8	Setosa
2.4	2.2	Setosa
5.1	1.1	Setosa
4.0	2.3	Versicolor
7.0	1.8	Versicolor
5.5	5.5	Versicolor
5.4	3.4	Versicolor
5.8	3.8	Setosa
3.4	3.6	Setosa
8.9	5.9	Versicolor
7.4	2.1	Virginica
7.2	5.8	Virginica
3.9	3.3	Setosa
5.5	4.7	Versicolor
5.1	0.6	Setosa
1.6	2.2	Setosa
6.2	2.5	Versicolor
9.0	4.3	Virginica
9.1	4.6	Virginica
6.4	4.8	Virginica
5.0	3.6	Versicolor
1.6	1.2	Setosa
9.1	2.9	Versicolor
6.6	3.3	Virginica
5.3	2.3	Versicolor
6.1	5.8	Virginica
4.7	4.6	Versicolor
3.3	4.7	Setosa
4.9	1.9	Versicolor
7.1	2.8	Virginica
2.0	4.2	Setosa
6.1	3.0	Virginica
1.7	3.2	Setosa
8.7	4.5	Virginica
6.7	4.9	Versicolor
7.1	5.9	Virginica
6.5	5.6	Virginica
1.7	4.2	Setosa
8.5	2.5	Versicolor
9.0	3.0	Virginica
2.7	1.0	Setosa
5.6	5.3	Versicolor
7.8	3.1	Virginica
9.4	2.3	Virginica
3.8	2.1	Versicolor
9.6	3.7	Virginica
6.1	0.2	Setosa
6.4	5.6	Versicolor
7.6	5.4	Virginica
5.2	2.5	Versicolor
1.5	1.4	Setosa
6.7	4.5	Virginica
5.4	1.7	Setosa
10.1	3.6	Virginica
7.1	1.3	Versicolor
6.1	4.6	Versicolor
6.3	2.9	Versicolor
7.6	1.3	Versicolor
5.1	4.4	Virginica
2.1	3.2	Setosa
5.2	1.4	Setosa
7.4	4.8	Virginica
7.3	5.8	Virginica
7.7	4.7	Versicolor
4.9	2.5	Virginica
