sepal.length	variety
9.4	Virginica
6.3	Virginica
8.5	Setosa
9.8	Virginica
9.3	Virginica
11.4	Virginica
8.2	Virginica
9.4	Setosa
6.6	Virginica
8.8	Versicolor
6.1	Versicolor
9.5	Versicolor
9.5	Versicolor
4.9	Setosa
9.0	Setosa
9.1	Setosa
8.9	Versicolor
8.1	Setosa
6.3	Versicolor
6.2	Versicolor
8.9	Setosa
6.9	Virginica
7.2	Versicolor
8.3	Setosa
9.2	Setosa
6.1	Versicolor
7.8	Versicolor
7.5	Setosa
10.2	Setosa
9.6	Virginica
9.9	Setosa
9.5	Setosa
8.6	Setosa
6.1	Versicolor
9.2	Virginica
7.1	Versicolor
6.3	Virginica
8.9	Versicolor
10.0	Versicolor
10.5	Versicolor
5.5	Versicolor
7.0	Versicolor
7.8	Virginica
10.1	Versicolor
4.8	Setosa
6.9	Virginica
9.4	Versicolor
6.6	Virginica
6.3	Virginica
8.7	Versicolor
9.8	Virginica
10.6	Versicolor
8.7	Virginica
9.1	Setosa
10.2	Virginica
11.4	Virginica
9.4	Virginica
9.6	Setosa
7.9	Virginica
6.2	Virginica
6.3	Versicolor
5.6	Setosa
7.9	Setosa
5.5	Setosa
9.1	Setosa
8.8	Setosa
5.5	Setosa
6.7	Versicolor
6.0	Versicolor
5.5	Versicolor
8.2	Versicolor
9.7	Virginica
8.5	Versicolor
10.2	Versicolor
8.5	Virginica
8.2	Versicolor
9.5	Setosa
9.1	Setosa
10.7	Versicolor
7.3	Setosa
8.6	Versicolor
8.8	Versicolor
7.4	Setosa
5.9	Setosa
10.3	Virginica
8.6	Versicolor
4.9	Versicolor
6.8	Setosa
11.2	Virginica
8.9	Setosa
9.1	Virginica
8.5	Versicolor
9.1	Virginica
7.9	Versicolor
9.9	Setosa
6.3	Setosa
8.2	Virginica
5.8	Virginica
5.0	Setosa
7.2	Virginica
6.7	Setosa
7.1	Setosa
8.4	Virginica
6.2	Setosa
6.5	Virginica
