sepal.width	petal.length	petal.width	variety
7.2	7.4	4.3	Virginica
3.7	5.5	5.5	Versicolor
4.9	7.1	3.8	Versicolor
6.0	3.5	4.1	Versicolor
6.0	8.6	3.3	Versicolor
7.4	2.5	2.2	Setosa
4.8	7.2	6.7	Virginica
6.7	3.0	2.7	Setosa
7.4	3.4	0.8	Setosa
4.4	5.0	1.5	Versicolor
6.3	6.3	1.9	Versicolor
3.0	10.3	5.7	Virginica
6.2	3.5	3.9	Setosa
4.6	6.9	4.0	Versicolor
7.3	10.1	2.6	Virginica
2.8	9.6	4.9	Virginica
6.8	7.1	2.4	Virginica
4.6	8.4	2.1	Virginica
4.0	4.9	4.7	Setosa
5.5	5.7	5.7	Versicolor
7.8	9.9	4.5	Virginica
7.3	3.2	3.3	Setosa
4.1	3.4	2.7	Setosa
8.0	4.2	3.7	Setosa
5.6	3.5	4.1	Setosa
5.2	7.5	4.3	Virginica
6.7	9.0	5.5	Versicolor
7.0	5.7	2.3	Virginica
5.5	2.1	4.2	Setosa
4.7	2.3	2.2	Setosa
3.2	1.2	0.7	Setosa
5.9	2.0	2.2	Setosa
5.1	7.7	3.5	Versicolor
3.8	6.1	2.7	Setosa
7.6	10.6	5.5	Virginica
5.4	5.3	4.8	Versicolor
3.9	5.1	5.3	Versicolor
3.4	5.8	4.8	Versicolor
5.5	6.1	5.3	Virginica
6.8	5.0	2.8	Versicolor
3.6	4.0	4.7	Setosa
3.3	6.3	6.3	Virginica
5.0	1.4	3.6	Setosa
4.0	5.0	5.5	Versicolor
6.7	3.0	4.7	Setosa
4.8	9.2	5.5	Virginica
5.6	3.5	1.6	Setosa
3.5	7.0	1.9	Virginica
6.0	3.9	2.8	Setosa
3.5	6.0	5.0	Versicolor
6.4	9.1	6.9	Virginica
4.5	5.1	2.9	Versicolor
5.8	5.0	4.8	Versicolor
5.7	4.9	1.7	Setosa
3.7	5.1	6.5	Virginica
3.2	6.1	2.4	Virginica
5.5	7.1	2.8	Virginica
4.7	5.9	4.2	Versicolor
4.3	2.2	2.5	Setosa
4.0	5.4	1.4	Versicolor
3.5	5.1	3.1	Setosa
5.3	8.0	5.8	Versicolor
7.4	5.9	5.8	Virginica
4.8	5.4	4.0	Virginica
5.4	9.0	3.1	Versicolor
4.0	4.3	3.7	Setosa
3.5	4.8	4.3	Setosa
6.8	1.9	2.2	Setosa
4.6	7.1	5.9	Virginica
5.2	7.3	3.8	Virginica
6.9	2.4	1.7	Setosa
6.5	8.0	1.8	Versicolor
6.5	8.0	4.2	Versicolor
7.0	8.9	2.0	Versicolor
6.2	3.3	1.2	Setosa
2.7	6.4	1.4	Versicolor
4.6	7.4	4.2	Versicolor
4.8	9.2	3.6	Virginica
4.7	4.1	1.0	Versicolor
7.8	6.4	4.9	Setosa
4.8	5.3	2.0	Versicolor
5.8	6.6	6.0	Virginica
2.8	10.2	5.5	Virginica
6.3	9.2	5.1	Versicolor
4.0	9.8	6.1	Virginica
4.8	5.7	1.2	Versicolor
5.0	4.2	1.5	Versicolor
6.4	4.3	4.1	Versicolor
6.0	4.9	1.2	Setosa
4.1	5.5	5.2	Versicolor
5.4	4.4	0.7	Setosa
6.9	8.2	5.0	Versicolor
7.7	5.2	1.9	Versicolor
7.3	5.5	4.8	Setosa
2.8	7.4	3.3	Versicolor
4.4	5.7	4.9	Setosa
7.0	4.6	4.1	Setosa
4.9	4.5	1.4	Setosa
3.0	6.0	5.1	Virginica
5.0	3.0	4.7	Setosa
6.4	4.2	3.7	Setosa
6.5	9.9	4.6	Virginica
3.1	8.9	4.8	Virginica
3.8	5.6	4.7	Virginica
3.4	4.7	5.9	Versicolor
