petal.width	variety
3.6	Versicolor
1.8	Virginica
4.1	Setosa
1.9	Setosa
4.9	Setosa
2.0	Virginica
1.3	Versicolor
3.5	Versicolor
3.6	Virginica
5.3	Versicolor
4.8	Virginica
6.6	Virginica
5.4	Versicolor
2.2	Setosa
3.7	Setosa
3.5	Versicolor
6.3	Virginica
2.7	Setosa
1.3	Versicolor
2.3	Virginica
1.9	Setosa
2.5	Virginica
5.4	Virginica
1.8	Setosa
5.3	Virginica
2.7	Setosa
3.2	Setosa
4.8	Setosa
2.1	Setosa
3.5	Virginica
6.3	Virginica
3.8	Virginica
4.7	Versicolor
3.2	Setosa
3.5	Versicolor
4.7	Setosa
4.3	Versicolor
4.7	Setosa
3.3	Versicolor
4.4	Setosa
6.0	Virginica
2.2	Versicolor
0.7	Setosa
1.1	Versicolor
2.1	Setosa
3.0	Versicolor
4.9	Setosa
3.7	Setosa
2.8	Virginica
0.2	Setosa
1.0	Versicolor
1.5	Versicolor
4.3	Virginica
3.3	Versicolor
2.2	Virginica
1.4	Setosa
4.6	Versicolor
0.7	Setosa
1.5	Versicolor
5.9	Virginica
3.5	Setosa
6.3	Virginica
1.2	Setosa
5.9	Virginica
4.4	Setosa
4.0	Virginica
5.3	Versicolor
4.8	Versicolor
0.7	Setosa
4.1	Versicolor
4.2	Setosa
2.6	Virginica
2.6	Virginica
2.3	Virginica
2.2	Setosa
4.2	Versicolor
1.5	Versicolor
5.0	Versicolor
3.0	Versicolor
4.6	Virginica
4.0	Versicolor
1.4	Versicolor
3.6	Setosa
1.0	Versicolor
3.5	Versicolor
2.7	Versicolor
2.9	Versicolor
4.9	Virginica
2.5	Versicolor
3.4	Virginica
3.7	Setosa
2.4	Versicolor
6.0	Virginica
5.3	Versicolor
1.8	Versicolor
4.3	Virginica
4.7	Setosa
3.0	Virginica
2.4	Virginica
2.5	Versicolor
0.3	Setosa
2.5	Virginica
4.8	Versicolor
2.3	Setosa
5.4	Versicolor
