petal.length	variety
7.9	Versicolor
7.6	Virginica
4.6	Setosa
5.9	Virginica
5.6	Virginica
5.8	Setosa
7.1	Virginica
5.3	Setosa
7.3	Versicolor
5.2	Versicolor
4.7	Versicolor
8.3	Virginica
10.0	Virginica
6.2	Virginica
7.9	Versicolor
4.8	Versicolor
5.0	Setosa
7.4	Versicolor
9.1	Virginica
5.3	Setosa
6.8	Virginica
7.5	Virginica
8.1	Versicolor
2.4	Setosa
6.1	Virginica
7.0	Virginica
3.6	Setosa
1.5	Setosa
1.4	Setosa
2.1	Setosa
5.8	Setosa
2.2	Setosa
9.9	Virginica
5.1	Setosa
3.4	Setosa
2.0	Setosa
3.2	Setosa
4.5	Versicolor
8.1	Virginica
9.7	Virginica
3.3	Versicolor
8.4	Versicolor
7.6	Virginica
4.0	Versicolor
3.6	Setosa
9.8	Virginica
3.6	Setosa
7.3	Virginica
7.6	Virginica
5.7	Setosa
3.0	Setosa
5.3	Versicolor
8.6	Versicolor
5.1	Versicolor
5.8	Setosa
8.1	Virginica
6.1	Virginica
6.0	Versicolor
4.7	Versicolor
7.1	Virginica
1.5	Setosa
7.9	Versicolor
6.0	Versicolor
8.5	Versicolor
6.5	Versicolor
9.2	Virginica
5.1	Versicolor
5.5	Setosa
4.7	Setosa
5.3	Setosa
8.3	Virginica
7.5	Virginica
2.1	Setosa
5.9	Setosa
7.5	Virginica
10.1	Virginica
7.2	Virginica
2.5	Setosa
6.5	Versicolor
6.7	Versicolor
6.1	Virginica
4.2	Versicolor
6.5	Versicolor
6.9	Virginica
8.1	Virginica
2.5	Setosa
4.0	Versicolor
6.7	Virginica
1.9	Setosa
8.5	Virginica
6.4	Versicolor
7.4	Versicolor
9.4	Virginica
8.8	Virginica
5.4	Setosa
6.9	Versicolor
4.4	Setosa
6.8	Virginica
9.6	Virginica
7.9	Virginica
9.9	Virginica
7.4	Virginica
6.7	Virginica
6.9	Versicolor
5.2	Versicolor
