sepal.width	petal.length	petal.width	variety
4.1	7.5	3.2	Versicolor
4.9	1.4	3.2	Setosa
7.5	2.9	2.2	Setosa
7.0	6.5	6.0	Versicolor
2.5	9.5	1.9	Virginica
7.9	4.9	0.7	Setosa
6.5	7.7	6.5	Virginica
3.7	7.8	6.3	Versicolor
5.5	9.5	4.6	Virginica
3.5	4.4	3.6	Setosa
7.0	7.0	5.6	Versicolor
5.0	5.6	6.3	Virginica
4.3	5.3	1.5	Versicolor
4.1	4.5	2.6	Setosa
7.5	3.9	1.7	Setosa
4.5	8.9	4.8	Virginica
5.3	2.4	3.7	Setosa
7.2	6.3	6.4	Virginica
7.4	3.5	0.9	Setosa
4.1	5.9	5.0	Versicolor
2.8	6.9	5.0	Virginica
4.0	6.9	4.1	Versicolor
7.0	1.6	0.1	Setosa
4.8	5.7	2.2	Versicolor
7.7	6.0	4.2	Setosa
6.2	9.6	6.0	Virginica
7.7	3.0	1.4	Setosa
5.5	4.6	4.1	Setosa
5.6	7.9	5.9	Versicolor
5.3	8.5	7.0	Virginica
5.3	8.1	4.6	Virginica
7.8	8.7	5.6	Versicolor
3.6	5.1	3.7	Setosa
6.5	1.6	4.7	Setosa
5.2	5.9	1.7	Versicolor
5.5	7.2	4.3	Virginica
3.2	1.6	2.2	Setosa
4.4	8.3	2.3	Versicolor
4.6	5.2	2.5	Versicolor
7.3	6.7	3.7	Virginica
3.5	4.6	5.9	Versicolor
5.5	6.4	6.6	Virginica
5.9	5.6	5.3	Versicolor
3.6	7.0	1.8	Virginica
6.0	6.0	4.8	Virginica
7.2	8.1	3.5	Versicolor
3.7	6.9	3.9	Versicolor
7.0	6.9	5.4	Versicolor
3.4	8.0	1.5	Versicolor
2.4	3.8	3.6	Versicolor
3.8	3.2	0.8	Setosa
4.5	6.0	1.0	Versicolor
2.5	5.4	2.5	Versicolor
5.7	1.4	4.7	Setosa
7.1	7.9	6.1	Virginica
4.2	2.7	2.7	Setosa
7.3	8.1	5.3	Versicolor
6.7	5.3	4.3	Virginica
6.9	5.5	2.7	Setosa
6.9	3.9	2.7	Setosa
5.3	9.4	6.5	Virginica
6.9	3.7	5.0	Versicolor
3.9	8.1	3.8	Virginica
5.8	5.8	1.3	Setosa
3.4	7.4	5.3	Virginica
5.4	4.8	1.8	Versicolor
6.4	5.0	4.9	Setosa
4.0	2.3	3.7	Setosa
7.5	6.6	5.6	Virginica
7.3	7.6	6.0	Versicolor
6.6	5.4	2.7	Versicolor
4.7	3.0	2.2	Setosa
3.7	6.0	5.8	Virginica
8.4	4.8	2.9	Setosa
6.5	3.0	1.2	Setosa
4.3	10.7	4.5	Virginica
4.3	7.8	2.9	Versicolor
7.0	1.9	0.3	Setosa
6.7	5.5	5.5	Versicolor
5.6	6.1	4.4	Virginica
3.5	8.8	5.3	Virginica
7.0	7.1	2.3	Versicolor
6.2	8.1	1.9	Virginica
5.8	7.3	3.3	Virginica
7.4	8.2	3.3	Versicolor
6.1	8.9	5.8	Virginica
4.0	1.9	3.3	Setosa
4.0	2.8	2.8	Setosa
7.2	7.7	1.9	Versicolor
7.3	8.6	3.5	Virginica
3.8	4.5	0.3	Setosa
5.8	2.6	3.2	Setosa
7.0	5.5	5.5	Versicolor
3.8	6.4	5.3	Versicolor
3.7	9.2	4.8	Virginica
4.9	2.7	4.9	Setosa
2.9	6.6	4.3	Versicolor
6.8	8.0	3.3	Versicolor
6.5	6.3	5.8	Virginica
5.0	5.7	3.5	Versicolor
6.2	7.4	5.8	Virginica
4.3	8.5	1.8	Versicolor
5.5	6.5	5.8	Versicolor
5.2	8.4	2.3	Virginica
7.6	4.5	0.1	Setosa
