sepal.length	sepal.width	petal.length	petal.width	variety
6.6	3.2	7.2	2.3	Versicolor
7.1	3.0	4.9	5.3	Virginica
7.8	6.2	4.6	1.0	Versicolor
9.7	3.1	6.1	6.9	Virginica
7.1	5.8	1.6	4.7	Setosa
7.7	7.7	2.6	1.2	Setosa
8.9	2.9	7.3	2.3	Versicolor
6.2	2.2	4.5	2.5	Versicolor
7.2	7.6	5.0	3.6	Setosa
9.3	6.9	1.9	0.2	Setosa
8.0	4.9	8.0	5.5	Versicolor
9.0	2.8	8.1	3.0	Versicolor
9.9	5.0	6.2	2.5	Versicolor
9.5	5.7	1.2	4.2	Setosa
8.0	7.5	5.2	4.5	Virginica
6.1	4.5	3.9	1.2	Setosa
9.9	4.3	8.1	5.2	Virginica
8.3	7.8	7.0	4.5	Virginica
11.3	6.7	7.9	5.3	Virginica
9.7	5.5	6.5	2.7	Versicolor
6.4	3.9	3.2	1.2	Setosa
6.3	7.1	2.1	1.7	Setosa
10.9	4.8	6.6	2.4	Virginica
10.3	4.7	7.6	1.9	Virginica
7.4	7.2	5.3	1.8	Versicolor
7.0	5.6	4.4	4.2	Setosa
5.1	7.4	5.0	0.2	Setosa
8.4	7.6	4.9	2.1	Setosa
10.3	7.5	5.7	2.7	Setosa
6.8	3.7	9.1	4.9	Virginica
8.2	4.7	4.8	4.2	Setosa
9.2	3.3	10.2	5.5	Virginica
7.1	7.9	1.9	1.8	Setosa
5.2	5.9	2.4	0.7	Setosa
8.4	7.1	9.4	4.0	Versicolor
6.9	4.6	9.9	6.6	Virginica
8.3	7.0	4.9	2.3	Setosa
8.4	5.0	2.9	0.7	Setosa
10.9	7.7	6.7	2.8	Virginica
10.8	6.3	8.9	3.8	Versicolor
9.0	5.8	4.4	2.7	Setosa
7.6	6.0	3.0	1.1	Versicolor
10.2	7.3	2.7	0.3	Setosa
10.1	6.9	8.1	4.8	Versicolor
7.1	4.6	4.5	4.2	Setosa
5.5	6.9	4.6	3.9	Setosa
8.3	5.3	4.7	3.6	Versicolor
6.9	4.1	9.6	6.3	Virginica
9.7	5.2	4.4	1.4	Versicolor
9.8	6.4	10.1	5.9	Virginica
8.0	6.5	4.1	2.2	Setosa
8.7	3.0	7.6	2.3	Virginica
9.2	6.1	10.4	3.3	Virginica
10.4	7.5	8.6	1.8	Virginica
8.3	7.4	5.1	2.7	Setosa
6.1	5.9	5.2	4.4	Versicolor
9.0	6.5	1.6	1.1	Setosa
7.2	6.1	8.7	1.5	Versicolor
7.5	5.5	8.8	3.7	Virginica
9.8	5.0	5.5	4.9	Virginica
9.1	4.6	7.1	4.4	Virginica
9.1	5.5	6.1	2.9	Versicolor
6.0	5.9	8.5	5.6	Versicolor
8.6	5.0	6.1	4.8	Versicolor
9.7	3.5	9.8	4.6	Virginica
7.9	6.4	5.9	0.2	Setosa
10.6	5.5	8.6	5.1	Virginica
9.9	6.4	5.2	2.9	Setosa
6.6	4.1	3.0	2.7	Setosa
10.1	2.8	5.5	1.3	Versicolor
6.3	5.2	6.4	3.7	Versicolor
8.6	3.5	4.9	4.9	Versicolor
7.1	6.8	2.2	4.5	Setosa
7.0	6.9	5.0	3.2	Setosa
5.5	5.1	4.9	2.2	Versicolor
8.3	4.5	2.1	0.1	Setosa
7.1	7.5	5.9	0.3	Setosa
5.5	6.4	6.7	5.0	Versicolor
6.7	6.4	6.4	5.3	Virginica
10.2	6.7	8.0	1.8	Virginica
11.2	6.6	9.6	4.0	Virginica
5.1	4.7	4.0	4.4	Setosa
6.4	3.9	4.3	3.0	Versicolor
7.3	7.7	5.5	2.2	Setosa
6.7	3.8	9.2	5.5	Virginica
7.8	2.9	10.8	4.3	Virginica
7.1	4.5	4.9	1.6	Versicolor
9.4	5.7	6.8	6.3	Virginica
9.2	6.3	4.5	4.3	Versicolor
9.5	5.8	8.5	2.3	Versicolor
10.8	6.2	5.9	3.3	Virginica
7.9	5.5	9.0	5.0	Versicolor
7.8	7.3	7.1	3.4	Virginica
8.4	4.2	3.0	3.2	Setosa
9.0	6.5	4.8	3.8	Setosa
6.4	7.1	9.0	4.8	Virginica
6.7	6.3	8.3	2.3	Virginica
5.7	6.1	4.0	3.0	Versicolor
9.5	3.0	5.0	2.5	Versicolor
7.5	3.2	9.6	5.1	Versicolor
7.0	5.3	5.8	2.8	Setosa
8.6	3.8	9.2	4.7	Versicolor
8.2	2.5	6.0	6.5	Virginica
5.7	4.4	6.2	3.3	Versicolor
7.0	5.2	4.0	5.0	Versicolor
