sepal.length	variety
10.0	Versicolor
7.7	Versicolor
11.2	Virginica
5.4	Versicolor
6.1	Versicolor
9.0	Versicolor
8.5	Virginica
6.1	Setosa
7.9	Virginica
9.8	Virginica
10.9	Versicolor
10.2	Versicolor
9.7	Versicolor
6.2	Setosa
7.0	Versicolor
6.9	Setosa
9.7	Versicolor
6.0	Setosa
10.9	Virginica
5.4	Setosa
10.8	Versicolor
8.8	Virginica
10.2	Setosa
7.6	Versicolor
7.1	Setosa
9.0	Setosa
11.1	Virginica
5.4	Setosa
5.8	Versicolor
7.4	Setosa
7.2	Virginica
5.9	Setosa
9.6	Versicolor
9.1	Setosa
9.2	Virginica
7.6	Setosa
5.2	Setosa
8.0	Versicolor
7.5	Virginica
6.6	Versicolor
8.0	Setosa
10.3	Virginica
9.1	Virginica
5.7	Versicolor
9.5	Virginica
6.7	Versicolor
8.3	Virginica
12.2	Virginica
10.2	Virginica
7.3	Setosa
4.4	Setosa
10.4	Virginica
8.1	Setosa
5.4	Setosa
9.4	Virginica
8.3	Setosa
5.1	Setosa
10.8	Virginica
10.4	Virginica
10.7	Virginica
10.4	Virginica
7.8	Setosa
9.0	Setosa
9.3	Versicolor
8.2	Versicolor
6.5	Setosa
6.9	Versicolor
6.1	Versicolor
7.6	Versicolor
6.6	Virginica
9.4	Virginica
9.5	Virginica
9.7	Versicolor
5.6	Setosa
6.4	Setosa
7.7	Setosa
6.3	Virginica
9.6	Versicolor
7.3	Setosa
5.5	Setosa
9.4	Virginica
11.9	Virginica
10.6	Virginica
6.2	Setosa
8.5	Versicolor
6.5	Versicolor
5.1	Setosa
8.5	Setosa
5.1	Setosa
8.2	Virginica
6.9	Versicolor
7.0	Versicolor
8.8	Virginica
7.8	Setosa
9.2	Setosa
6.0	Versicolor
6.2	Virginica
8.3	Versicolor
7.9	Setosa
6.5	Versicolor
8.6	Setosa
5.9	Setosa
11.2	Virginica
7.8	Virginica
5.8	Setosa
