sepal.width	variety
3.7	Setosa
6.0	Versicolor
6.8	Virginica
3.5	Setosa
7.0	Versicolor
3.2	Virginica
3.9	Versicolor
4.4	Setosa
7.1	Virginica
3.0	Versicolor
4.6	Setosa
4.4	Virginica
2.7	Virginica
4.6	Setosa
2.9	Versicolor
2.8	Virginica
5.5	Virginica
3.7	Versicolor
8.0	Setosa
5.5	Virginica
4.4	Setosa
4.0	Virginica
5.2	Setosa
5.6	Setosa
6.5	Setosa
7.1	Versicolor
6.7	Setosa
4.8	Virginica
6.7	Setosa
4.0	Versicolor
6.6	Versicolor
6.8	Versicolor
2.5	Virginica
7.6	Versicolor
2.6	Virginica
7.3	Virginica
4.4	Virginica
4.7	Versicolor
6.5	Virginica
3.4	Versicolor
6.4	Versicolor
4.0	Setosa
7.1	Setosa
3.8	Virginica
2.8	Versicolor
7.6	Versicolor
3.0	Versicolor
6.5	Versicolor
4.4	Setosa
5.7	Versicolor
5.8	Virginica
4.0	Setosa
4.0	Setosa
6.1	Virginica
5.5	Virginica
4.5	Versicolor
6.5	Setosa
6.0	Virginica
4.9	Setosa
8.3	Setosa
3.3	Versicolor
7.8	Virginica
3.0	Virginica
7.3	Virginica
5.5	Setosa
3.8	Virginica
4.0	Setosa
7.9	Setosa
7.4	Versicolor
7.2	Versicolor
3.2	Virginica
7.0	Virginica
6.1	Virginica
2.2	Virginica
5.8	Versicolor
4.2	Setosa
8.3	Setosa
6.2	Setosa
3.9	Setosa
4.6	Setosa
7.8	Virginica
2.8	Virginica
6.5	Setosa
7.3	Setosa
4.4	Setosa
7.0	Versicolor
3.8	Virginica
3.2	Virginica
8.1	Setosa
4.0	Virginica
3.4	Setosa
6.5	Versicolor
5.0	Setosa
6.3	Setosa
6.4	Versicolor
6.0	Virginica
3.9	Setosa
5.2	Setosa
6.5	Setosa
4.3	Versicolor
7.3	Setosa
7.3	Versicolor
4.5	Versicolor
4.7	Setosa
7.4	Versicolor
