sepal.length	variety
9.6	Versicolor
10.9	Virginica
11.0	Virginica
11.8	Virginica
6.8	Setosa
10.2	Virginica
7.2	Virginica
6.1	Versicolor
4.8	Setosa
9.4	Setosa
5.9	Setosa
9.7	Versicolor
7.2	Versicolor
10.6	Virginica
9.4	Versicolor
7.7	Virginica
7.7	Virginica
10.2	Versicolor
7.4	Virginica
5.0	Setosa
7.2	Setosa
5.6	Versicolor
9.5	Setosa
5.7	Versicolor
10.7	Virginica
6.0	Versicolor
9.4	Versicolor
6.0	Setosa
6.3	Virginica
6.1	Setosa
5.7	Versicolor
5.4	Setosa
7.9	Versicolor
6.7	Setosa
10.0	Virginica
10.3	Versicolor
7.5	Virginica
7.6	Setosa
10.9	Virginica
7.4	Versicolor
5.3	Setosa
5.8	Setosa
8.2	Virginica
10.0	Setosa
9.5	Versicolor
6.0	Setosa
5.1	Versicolor
8.5	Versicolor
10.7	Virginica
6.3	Virginica
11.4	Virginica
7.0	Setosa
8.1	Setosa
6.9	Setosa
7.1	Versicolor
12.2	Virginica
8.5	Virginica
10.3	Virginica
9.2	Setosa
8.9	Setosa
9.2	Versicolor
10.0	Virginica
7.3	Virginica
9.7	Versicolor
7.7	Virginica
6.7	Setosa
9.8	Virginica
8.9	Setosa
7.9	Versicolor
10.2	Setosa
6.3	Versicolor
7.9	Setosa
6.4	Setosa
5.7	Versicolor
8.2	Virginica
8.4	Versicolor
6.6	Virginica
5.8	Versicolor
6.1	Setosa
4.6	Setosa
7.8	Versicolor
4.8	Setosa
8.4	Setosa
7.5	Setosa
10.6	Virginica
6.0	Versicolor
8.7	Virginica
9.5	Versicolor
8.7	Versicolor
6.8	Virginica
9.7	Versicolor
10.6	Versicolor
9.6	Setosa
6.5	Versicolor
9.4	Setosa
7.3	Setosa
9.5	Versicolor
9.1	Versicolor
8.1	Versicolor
7.3	Virginica
6.7	Versicolor
7.5	Versicolor
6.1	Setosa
9.4	Virginica
7.8	Setosa
