sepal.width	variety
3.5	Virginica
4.9	Virginica
3.0	Versicolor
4.2	Setosa
5.8	Setosa
8.9	Setosa
4.1	Versicolor
4.4	Setosa
7.9	Setosa
5.6	Setosa
3.8	Virginica
7.0	Setosa
4.2	Virginica
4.0	Virginica
7.4	Virginica
5.4	Setosa
6.8	Virginica
6.6	Setosa
5.7	Versicolor
3.2	Virginica
6.3	Versicolor
5.5	Virginica
7.4	Versicolor
5.2	Versicolor
6.6	Versicolor
8.2	Setosa
7.3	Virginica
4.2	Versicolor
6.6	Setosa
7.1	Virginica
3.9	Setosa
7.3	Virginica
7.7	Versicolor
6.8	Virginica
7.3	Virginica
3.5	Virginica
2.5	Versicolor
5.2	Setosa
4.3	Versicolor
6.1	Versicolor
3.8	Setosa
4.9	Versicolor
4.0	Setosa
4.9	Versicolor
5.6	Setosa
6.2	Versicolor
4.2	Virginica
4.3	Versicolor
7.5	Virginica
5.3	Virginica
5.5	Setosa
3.1	Virginica
3.5	Versicolor
5.7	Virginica
5.5	Virginica
7.4	Versicolor
4.0	Versicolor
4.0	Virginica
6.0	Setosa
7.5	Virginica
4.5	Setosa
6.2	Setosa
5.8	Setosa
6.7	Virginica
2.2	Versicolor
7.3	Virginica
4.3	Virginica
4.7	Virginica
7.0	Setosa
7.2	Virginica
3.5	Setosa
3.5	Virginica
5.5	Virginica
7.4	Setosa
2.7	Versicolor
5.0	Virginica
8.3	Virginica
4.0	Versicolor
4.3	Versicolor
4.6	Setosa
4.8	Virginica
5.6	Versicolor
5.5	Virginica
5.5	Versicolor
7.5	Setosa
5.3	Virginica
3.4	Setosa
7.2	Setosa
3.5	Virginica
7.5	Versicolor
6.3	Setosa
6.2	Virginica
7.2	Setosa
4.9	Versicolor
6.5	Versicolor
3.4	Versicolor
5.8	Versicolor
5.0	Setosa
4.4	Setosa
7.2	Setosa
4.3	Versicolor
6.2	Virginica
6.0	Setosa
6.7	Versicolor
6.4	Virginica
