petal.width	variety
2.2	Setosa
3.2	Setosa
2.2	Setosa
4.8	Virginica
2.8	Setosa
1.6	Versicolor
4.6	Virginica
1.7	Setosa
2.2	Setosa
4.9	Setosa
4.0	Versicolor
2.4	Setosa
2.6	Virginica
2.2	Virginica
6.3	Virginica
5.3	Versicolor
1.5	Versicolor
6.2	Virginica
3.0	Versicolor
2.3	Versicolor
5.2	Versicolor
2.0	Virginica
4.7	Virginica
3.7	Setosa
4.2	Setosa
1.5	Virginica
1.5	Versicolor
1.4	Versicolor
3.2	Setosa
2.1	Setosa
2.4	Virginica
3.3	Virginica
1.8	Virginica
2.1	Versicolor
6.6	Virginica
1.4	Versicolor
1.5	Versicolor
0.9	Setosa
2.3	Versicolor
6.5	Virginica
4.5	Virginica
1.7	Setosa
6.3	Virginica
4.0	Virginica
5.3	Versicolor
2.3	Virginica
5.1	Virginica
6.4	Virginica
2.1	Virginica
4.8	Virginica
2.0	Versicolor
4.2	Versicolor
5.0	Versicolor
1.1	Setosa
5.3	Versicolor
2.4	Virginica
6.6	Virginica
3.4	Versicolor
4.3	Versicolor
0.8	Setosa
2.1	Versicolor
1.2	Setosa
0.5	Setosa
4.8	Virginica
2.5	Versicolor
0.7	Setosa
2.2	Setosa
4.9	Setosa
5.9	Virginica
3.9	Setosa
5.3	Versicolor
2.8	Virginica
1.7	Versicolor
6.3	Virginica
4.6	Setosa
2.4	Virginica
2.8	Virginica
1.4	Versicolor
1.7	Setosa
3.0	Versicolor
4.3	Setosa
4.7	Virginica
6.1	Versicolor
0.3	Setosa
2.3	Versicolor
2.1	Setosa
3.7	Setosa
3.7	Setosa
4.0	Virginica
5.5	Versicolor
1.2	Setosa
6.3	Versicolor
1.3	Versicolor
4.6	Virginica
6.5	Virginica
2.7	Setosa
2.3	Virginica
1.6	Setosa
1.2	Setosa
1.5	Versicolor
0.7	Setosa
6.3	Virginica
2.7	Setosa
4.0	Virginica
0.2	Setosa
