petal.length	petal.width	variety
3.5	5.5	Versicolor
2.0	2.7	Setosa
7.9	2.0	Virginica
4.3	3.2	Setosa
4.5	2.2	Versicolor
5.4	0.8	Setosa
5.8	1.8	Setosa
7.3	2.2	Virginica
5.6	4.4	Virginica
5.1	2.8	Versicolor
6.8	2.8	Virginica
1.4	0.6	Setosa
6.5	1.9	Virginica
7.3	5.3	Versicolor
4.8	2.8	Versicolor
5.2	4.7	Setosa
1.3	2.4	Setosa
1.8	3.2	Setosa
8.3	4.6	Virginica
5.0	4.2	Versicolor
5.1	2.8	Versicolor
7.0	5.3	Versicolor
2.9	2.7	Setosa
4.9	4.2	Setosa
9.8	6.8	Virginica
5.5	1.8	Setosa
5.9	1.2	Setosa
4.5	2.2	Setosa
5.7	5.0	Virginica
5.5	2.7	Setosa
6.2	5.0	Setosa
7.2	2.2	Versicolor
6.7	4.1	Virginica
6.7	6.8	Virginica
1.2	4.2	Setosa
6.9	2.8	Virginica
7.8	1.9	Versicolor
9.2	2.2	Virginica
6.9	5.5	Virginica
5.2	3.9	Versicolor
3.0	0.2	Setosa
5.3	1.1	Versicolor
9.1	5.5	Virginica
5.9	0.2	Setosa
5.0	2.4	Setosa
1.5	1.1	Setosa
3.4	1.2	Setosa
2.1	0.7	Setosa
8.4	1.8	Versicolor
5.8	0.2	Setosa
3.5	4.2	Setosa
7.5	4.3	Virginica
5.1	4.8	Virginica
10.1	2.3	Virginica
5.9	1.7	Setosa
5.3	1.8	Virginica
6.0	4.2	Virginica
4.1	3.2	Setosa
9.5	6.1	Virginica
6.6	4.6	Versicolor
9.1	5.8	Virginica
8.1	2.8	Versicolor
3.9	2.6	Versicolor
3.8	3.3	Setosa
9.5	4.3	Virginica
6.1	4.9	Virginica
8.5	5.5	Virginica
7.2	1.5	Versicolor
4.5	1.5	Versicolor
3.1	3.2	Setosa
8.4	3.2	Versicolor
5.5	4.5	Versicolor
7.9	5.8	Virginica
8.1	5.9	Virginica
4.1	0.2	Setosa
1.9	2.7	Setosa
9.2	5.5	Versicolor
9.6	2.4	Virginica
6.6	3.4	Virginica
7.0	4.8	Virginica
6.2	1.8	Setosa
5.6	1.8	Virginica
7.0	6.0	Virginica
5.0	0.9	Setosa
3.9	3.1	Setosa
5.0	2.0	Versicolor
8.9	2.5	Versicolor
5.2	4.3	Versicolor
11.1	2.6	Virginica
8.7	2.1	Versicolor
7.5	2.3	Versicolor
6.5	4.1	Versicolor
6.4	2.3	Virginica
9.2	3.5	Virginica
5.5	3.8	Versicolor
5.4	3.2	Versicolor
7.5	3.5	Versicolor
6.0	3.8	Versicolor
7.4	3.1	Virginica
3.8	4.5	Versicolor
2.9	4.7	Setosa
5.5	2.6	Setosa
8.1	6.1	Virginica
7.7	1.4	Versicolor
10.5	2.5	Virginica
