petal.width	variety
2.2	Versicolor
5.1	Setosa
5.6	Virginica
2.7	Setosa
1.3	Setosa
5.3	Versicolor
3.8	Versicolor
5.2	Versicolor
6.8	Virginica
4.9	Virginica
5.8	Versicolor
3.2	Setosa
3.9	Versicolor
4.5	Versicolor
0.2	Setosa
4.6	Versicolor
3.2	Setosa
0.3	Setosa
5.0	Versicolor
2.9	Virginica
5.1	Versicolor
3.0	Versicolor
3.0	Versicolor
4.0	Versicolor
3.9	Setosa
4.7	Setosa
4.6	Setosa
1.8	Versicolor
4.2	Setosa
1.5	Versicolor
3.2	Setosa
4.0	Virginica
1.9	Virginica
2.2	Setosa
7.0	Virginica
2.4	Versicolor
2.2	Setosa
6.6	Virginica
1.9	Setosa
1.7	Setosa
2.2	Versicolor
4.7	Setosa
4.2	Setosa
3.3	Virginica
6.8	Virginica
4.0	Virginica
5.1	Versicolor
4.0	Versicolor
5.3	Virginica
3.4	Versicolor
2.7	Setosa
2.5	Versicolor
2.7	Virginica
4.2	Setosa
1.2	Setosa
4.3	Virginica
4.3	Virginica
1.8	Setosa
5.3	Versicolor
5.8	Virginica
3.8	Virginica
5.3	Versicolor
3.7	Setosa
2.7	Versicolor
1.8	Versicolor
3.5	Virginica
2.9	Virginica
2.7	Versicolor
2.9	Virginica
0.3	Setosa
4.0	Versicolor
6.1	Virginica
3.0	Setosa
0.1	Setosa
5.6	Virginica
2.2	Setosa
3.9	Versicolor
2.3	Versicolor
2.4	Virginica
4.1	Versicolor
4.3	Virginica
5.8	Versicolor
2.7	Setosa
6.7	Virginica
2.3	Setosa
2.4	Virginica
3.3	Virginica
3.8	Versicolor
4.4	Versicolor
3.9	Setosa
5.5	Virginica
4.6	Virginica
4.9	Setosa
0.2	Setosa
4.3	Versicolor
3.3	Versicolor
5.3	Virginica
2.2	Setosa
6.0	Versicolor
2.3	Virginica
0.6	Setosa
3.0	Virginica
1.5	Versicolor
2.7	Setosa
4.8	Virginica
