sepal.length	variety
5.6	Setosa
8.5	Versicolor
7.0	Setosa
5.6	Versicolor
10.5	Versicolor
5.5	Setosa
7.7	Virginica
7.6	Versicolor
6.1	Virginica
6.1	Setosa
5.6	Setosa
10.5	Versicolor
11.7	Virginica
6.5	Setosa
4.9	Setosa
8.8	Versicolor
7.9	Virginica
6.9	Virginica
6.4	Setosa
6.0	Setosa
9.6	Setosa
8.4	Setosa
9.4	Setosa
6.3	Virginica
7.5	Virginica
10.1	Versicolor
9.3	Virginica
7.9	Setosa
7.4	Versicolor
6.8	Versicolor
6.0	Setosa
5.8	Setosa
10.1	Versicolor
6.2	Setosa
9.5	Setosa
6.8	Virginica
6.8	Virginica
11.2	Virginica
9.9	Versicolor
10.7	Virginica
9.4	Virginica
8.1	Versicolor
9.4	Virginica
6.2	Versicolor
9.3	Setosa
10.7	Versicolor
5.1	Setosa
9.2	Virginica
9.8	Versicolor
9.7	Setosa
9.7	Versicolor
7.2	Versicolor
9.8	Virginica
9.4	Setosa
8.7	Setosa
10.1	Versicolor
8.4	Versicolor
8.7	Virginica
6.9	Versicolor
7.2	Versicolor
5.3	Setosa
6.8	Setosa
8.0	Versicolor
5.5	Setosa
7.9	Virginica
7.5	Virginica
7.7	Virginica
8.0	Setosa
11.0	Versicolor
9.1	Versicolor
10.0	Virginica
5.6	Setosa
8.6	Setosa
6.8	Versicolor
7.9	Versicolor
6.9	Virginica
10.7	Versicolor
5.9	Virginica
10.5	Versicolor
8.8	Versicolor
6.5	Versicolor
8.4	Setosa
8.0	Setosa
8.3	Virginica
9.5	Versicolor
7.8	Virginica
7.3	Virginica
8.1	Setosa
7.7	Setosa
5.0	Setosa
10.3	Versicolor
7.6	Versicolor
11.2	Virginica
7.5	Virginica
7.9	Versicolor
7.2	Virginica
9.7	Setosa
7.7	Versicolor
7.1	Versicolor
9.0	Versicolor
9.4	Virginica
6.4	Setosa
7.5	Versicolor
9.8	Setosa
6.0	Virginica
