sepal.length	sepal.width	petal.length	petal.width	variety
5.2	6.0	2.0	4.2	Setosa
7.6	3.0	10.1	3.1	Virginica
7.9	6.2	5.3	2.4	Virginica
9.1	6.1	2.5	3.2	Setosa
9.1	5.3	5.5	3.8	Versicolor
6.2	6.9	5.7	4.3	Versicolor
9.7	6.8	11.2	3.2	Virginica
6.1	5.3	2.4	2.4	Setosa
8.2	4.6	7.5	2.5	Versicolor
9.5	7.0	8.0	5.3	Versicolor
7.1	6.5	6.4	1.8	Virginica
10.3	2.7	8.1	4.4	Virginica
6.3	2.7	8.4	3.3	Virginica
7.7	4.0	7.0	2.2	Versicolor
8.9	5.9	4.3	1.8	Versicolor
8.0	2.7	8.5	4.0	Virginica
9.0	8.7	4.4	0.7	Setosa
6.3	7.0	1.9	4.8	Setosa
7.1	6.4	6.0	1.7	Setosa
9.9	5.1	7.5	2.3	Virginica
10.0	4.9	7.3	4.1	Versicolor
9.0	5.2	6.1	3.0	Virginica
8.2	5.5	9.2	2.3	Virginica
8.9	7.4	3.3	4.9	Setosa
8.2	3.6	7.4	5.8	Virginica
6.7	4.5	8.8	5.8	Virginica
8.0	3.8	1.3	1.3	Setosa
6.1	5.8	5.9	4.5	Virginica
10.1	6.9	8.1	5.8	Versicolor
9.6	3.9	9.2	3.4	Versicolor
6.5	5.1	3.9	0.2	Setosa
9.0	7.5	5.3	3.8	Virginica
7.4	4.1	9.1	5.3	Virginica
9.2	5.8	5.7	6.5	Virginica
7.5	5.1	7.9	5.7	Versicolor
11.2	7.1	9.1	3.4	Virginica
8.9	4.1	7.9	4.5	Versicolor
9.8	3.7	5.0	2.7	Setosa
5.7	6.9	2.9	2.7	Setosa
7.3	3.2	9.9	2.8	Virginica
7.7	7.9	2.5	4.4	Setosa
5.9	6.0	1.3	0.7	Setosa
6.1	7.5	8.6	3.8	Versicolor
10.8	4.4	10.1	3.3	Virginica
9.4	5.6	1.9	3.1	Setosa
8.5	5.8	5.0	3.8	Versicolor
10.6	3.8	5.7	2.2	Versicolor
10.5	6.5	9.0	2.8	Virginica
10.4	3.3	10.1	2.6	Virginica
9.2	5.8	8.3	2.8	Virginica
11.4	7.6	6.9	5.1	Virginica
6.5	6.2	8.6	4.6	Versicolor
8.9	3.1	6.0	3.6	Setosa
8.0	6.0	7.2	3.5	Virginica
7.2	6.0	4.7	1.2	Versicolor
5.6	3.0	9.0	3.5	Versicolor
9.8	3.0	8.5	6.4	Virginica
7.3	5.0	2.6	3.6	Setosa
9.3	6.1	5.0	4.7	Versicolor
8.8	2.5	6.4	6.0	Versicolor
7.2	6.1	6.7	1.5	Versicolor
8.3	6.3	7.9	2.3	Versicolor
8.0	2.8	4.6	2.5	Versicolor
5.4	7.7	2.3	0.2	Setosa
8.9	4.7	9.7	4.8	Virginica
8.9	3.5	8.5	4.7	Virginica
5.4	4.2	6.0	4.2	Setosa
9.2	4.7	2.1	2.7	Setosa
7.2	5.8	7.2	3.1	Virginica
9.9	4.7	5.0	1.5	Versicolor
8.7	3.0	9.1	6.3	Virginica
9.9	5.5	6.0	2.0	Versicolor
8.6	6.7	3.0	2.4	Setosa
7.0	4.0	10.3	5.2	Virginica
9.5	5.0	6.1	3.7	Setosa
9.9	5.0	8.7	4.5	Versicolor
5.6	7.9	5.9	2.8	Setosa
8.3	5.7	7.4	1.2	Versicolor
9.0	4.2	5.5	3.0	Versicolor
5.0	6.9	3.6	2.9	Setosa
10.9	3.8	8.1	4.2	Virginica
10.9	3.2	8.3	5.8	Virginica
7.4	7.2	8.8	2.8	Versicolor
5.8	4.7	6.6	1.5	Versicolor
7.9	6.5	6.6	5.8	Virginica
7.7	3.4	8.8	2.8	Versicolor
7.9	4.9	3.8	3.0	Versicolor
7.8	5.2	5.6	6.4	Virginica
9.5	4.5	4.1	1.1	Setosa
8.4	6.6	4.0	4.7	Setosa
10.3	6.8	4.7	6.1	Versicolor
8.1	7.3	5.6	2.2	Setosa
7.0	7.2	2.2	4.7	Setosa
7.3	4.9	8.3	4.8	Virginica
8.7	5.6	8.9	5.4	Versicolor
7.1	3.5	6.4	6.1	Virginica
12.4	5.8	7.9	6.5	Virginica
4.6	7.7	1.9	4.2	Setosa
6.1	7.0	7.9	4.6	Versicolor
10.2	4.3	10.7	4.5	Virginica
9.7	5.3	2.7	2.8	Setosa
7.7	3.8	8.6	2.3	Versicolor
10.2	2.8	4.5	4.8	Versicolor
8.6	6.3	4.0	4.3	Setosa
6.8	4.0	2.9	2.1	Setosa
