sepal.length	variety
9.4	Versicolor
9.4	Virginica
9.2	Virginica
10.6	Virginica
9.2	Setosa
9.2	Virginica
7.3	Setosa
9.1	Setosa
7.2	Versicolor
8.7	Virginica
7.4	Virginica
8.5	Virginica
5.3	Setosa
10.9	Virginica
7.4	Setosa
9.4	Setosa
7.3	Virginica
8.3	Setosa
8.1	Versicolor
7.7	Versicolor
7.0	Setosa
11.7	Virginica
7.3	Virginica
9.1	Setosa
8.8	Virginica
7.2	Setosa
6.5	Virginica
9.5	Versicolor
7.1	Virginica
10.3	Virginica
9.3	Virginica
10.5	Versicolor
8.4	Setosa
9.8	Virginica
9.3	Virginica
7.9	Versicolor
10.7	Virginica
9.5	Versicolor
6.1	Versicolor
5.1	Setosa
9.4	Versicolor
8.8	Virginica
8.4	Virginica
6.6	Setosa
8.7	Versicolor
10.0	Setosa
10.7	Virginica
6.8	Versicolor
6.4	Versicolor
8.7	Setosa
9.1	Versicolor
6.6	Versicolor
8.7	Setosa
7.4	Versicolor
7.1	Setosa
9.3	Setosa
9.3	Virginica
6.4	Setosa
9.1	Virginica
7.5	Setosa
7.5	Setosa
9.0	Setosa
6.4	Setosa
6.6	Setosa
7.0	Setosa
5.1	Setosa
10.1	Virginica
7.4	Setosa
8.1	Versicolor
10.1	Versicolor
7.3	Setosa
10.9	Virginica
6.8	Versicolor
10.7	Virginica
9.2	Virginica
6.5	Setosa
8.5	Versicolor
5.7	Setosa
9.5	Setosa
9.3	Setosa
7.3	Virginica
9.4	Virginica
8.6	Setosa
8.7	Setosa
6.4	Setosa
6.4	Virginica
8.2	Versicolor
6.5	Versicolor
11.2	Virginica
8.7	Versicolor
6.5	Setosa
8.0	Versicolor
11.0	Virginica
7.5	Virginica
6.6	Versicolor
5.9	Setosa
6.5	Virginica
10.7	Virginica
10.9	Virginica
10.5	Versicolor
10.8	Virginica
8.7	Versicolor
6.5	Virginica
7.1	Setosa
9.8	Virginica
