petal.width	variety
2.8	Virginica
3.8	Setosa
3.2	Setosa
1.9	Setosa
3.7	Setosa
5.1	Virginica
3.4	Virginica
4.3	Virginica
5.8	Versicolor
6.6	Virginica
3.0	Versicolor
5.1	Versicolor
4.4	Versicolor
5.2	Versicolor
2.3	Virginica
5.5	Virginica
0.7	Setosa
3.8	Setosa
1.3	Versicolor
5.4	Versicolor
3.8	Virginica
1.7	Setosa
2.4	Setosa
2.2	Setosa
6.5	Virginica
2.2	Setosa
4.9	Setosa
3.7	Setosa
4.7	Setosa
6.6	Virginica
2.3	Virginica
2.0	Virginica
4.8	Versicolor
0.2	Setosa
1.5	Versicolor
3.0	Versicolor
1.0	Versicolor
4.7	Virginica
3.8	Versicolor
2.3	Virginica
3.3	Versicolor
6.5	Virginica
2.9	Setosa
0.2	Setosa
1.5	Versicolor
5.8	Versicolor
4.6	Versicolor
5.3	Virginica
1.3	Setosa
6.4	Virginica
1.1	Setosa
3.1	Setosa
5.6	Virginica
1.3	Versicolor
2.2	Setosa
2.3	Virginica
0.6	Setosa
2.9	Setosa
1.3	Versicolor
1.8	Virginica
1.5	Versicolor
2.6	Versicolor
4.7	Setosa
4.7	Versicolor
2.4	Virginica
3.8	Virginica
1.9	Versicolor
1.5	Versicolor
4.1	Versicolor
5.0	Versicolor
1.6	Setosa
3.1	Setosa
1.8	Versicolor
0.3	Setosa
2.0	Versicolor
1.8	Versicolor
6.8	Virginica
2.0	Virginica
3.7	Setosa
3.8	Virginica
3.7	Setosa
4.5	Virginica
3.2	Setosa
6.8	Virginica
5.4	Versicolor
2.7	Setosa
4.2	Versicolor
2.2	Setosa
1.8	Setosa
5.9	Versicolor
3.2	Setosa
4.2	Versicolor
0.8	Setosa
5.5	Versicolor
1.8	Virginica
3.0	Versicolor
4.7	Setosa
4.2	Setosa
3.5	Virginica
3.5	Versicolor
4.3	Versicolor
0.2	Setosa
3.5	Versicolor
0.1	Setosa
4.9	Versicolor
