sepal.length	sepal.width	variety
6.5	3.9	Versicolor
7.5	4.0	Virginica
6.6	3.5	Versicolor
7.4	5.9	Setosa
7.0	6.0	Setosa
9.0	6.4	Versicolor
7.0	2.7	Versicolor
7.4	4.6	Setosa
9.7	5.9	Versicolor
9.0	7.4	Setosa
8.9	6.6	Setosa
8.8	2.7	Versicolor
8.3	4.5	Setosa
8.8	2.7	Virginica
6.3	3.0	Setosa
8.9	6.2	Virginica
5.2	6.7	Versicolor
10.6	2.9	Versicolor
8.1	4.9	Setosa
7.3	5.8	Versicolor
9.9	4.1	Versicolor
9.3	6.3	Virginica
8.1	7.1	Virginica
9.9	6.2	Virginica
9.0	3.8	Versicolor
7.6	3.9	Versicolor
6.0	6.9	Setosa
9.7	6.4	Versicolor
7.6	4.7	Versicolor
11.2	7.0	Virginica
8.9	5.7	Versicolor
9.5	2.5	Versicolor
8.6	3.6	Setosa
6.2	5.8	Setosa
10.2	3.8	Versicolor
9.6	5.0	Virginica
10.1	4.3	Virginica
6.5	5.3	Setosa
10.4	6.3	Virginica
7.5	7.7	Setosa
7.9	7.6	Virginica
8.9	5.9	Setosa
6.4	4.0	Versicolor
9.8	2.9	Virginica
7.4	5.7	Setosa
8.1	5.1	Setosa
6.7	7.1	Setosa
8.2	3.2	Setosa
6.9	6.4	Setosa
9.5	3.1	Versicolor
11.5	7.2	Versicolor
8.2	7.5	Versicolor
9.5	4.0	Setosa
9.2	7.8	Virginica
10.3	2.7	Virginica
10.2	3.6	Virginica
7.8	3.2	Virginica
7.2	6.3	Versicolor
9.9	3.5	Versicolor
8.4	5.1	Virginica
8.8	5.5	Versicolor
5.4	6.5	Setosa
8.2	7.0	Virginica
6.6	3.0	Virginica
7.2	6.0	Versicolor
5.6	5.3	Setosa
6.0	4.7	Versicolor
7.0	6.8	Versicolor
6.6	4.5	Versicolor
7.1	3.4	Setosa
5.8	3.1	Versicolor
7.7	6.3	Virginica
8.4	4.9	Versicolor
9.0	4.2	Virginica
8.2	2.8	Virginica
10.7	3.3	Virginica
11.7	4.1	Virginica
9.2	6.1	Virginica
8.6	4.9	Versicolor
7.6	5.2	Setosa
11.9	6.8	Virginica
7.5	4.5	Virginica
8.9	5.9	Versicolor
8.6	6.8	Setosa
9.3	5.5	Virginica
8.0	5.1	Setosa
7.5	5.4	Versicolor
9.6	3.3	Versicolor
8.9	6.1	Setosa
5.4	6.4	Setosa
5.6	7.8	Setosa
8.7	6.1	Versicolor
9.2	5.1	Versicolor
11.2	6.7	Virginica
10.1	6.8	Versicolor
7.4	3.7	Versicolor
8.2	6.1	Versicolor
6.9	7.2	Setosa
7.0	4.5	Versicolor
7.8	8.2	Setosa
9.1	7.5	Setosa
8.3	6.5	Setosa
6.7	4.9	Setosa
8.2	4.9	Setosa
9.3	4.3	Virginica
