petal.length	petal.width	variety
1.6	1.7	Setosa
1.9	3.3	Setosa
6.0	2.8	Versicolor
8.5	2.0	Virginica
9.6	6.8	Virginica
5.0	5.5	Virginica
8.1	3.3	Versicolor
3.3	3.2	Setosa
8.9	2.8	Virginica
4.9	4.2	Setosa
9.0	1.6	Versicolor
4.1	3.5	Versicolor
1.9	0.2	Setosa
5.7	3.3	Versicolor
7.9	3.1	Virginica
8.2	1.6	Versicolor
9.6	3.9	Virginica
5.4	1.2	Setosa
8.9	4.2	Versicolor
6.8	4.8	Virginica
9.2	1.9	Versicolor
5.6	0.4	Setosa
6.7	2.5	Versicolor
10.5	4.0	Virginica
6.0	3.7	Setosa
9.4	3.5	Virginica
5.3	3.3	Virginica
1.9	1.2	Setosa
9.6	5.0	Virginica
1.8	1.3	Setosa
8.6	4.6	Versicolor
6.0	3.2	Setosa
6.1	4.4	Virginica
8.5	2.3	Virginica
2.5	4.4	Setosa
3.2	1.0	Setosa
5.6	1.2	Setosa
5.6	6.4	Virginica
4.0	3.2	Setosa
1.5	3.9	Setosa
4.0	4.5	Versicolor
7.9	4.3	Virginica
1.7	0.7	Setosa
7.2	5.5	Virginica
5.6	4.2	Setosa
4.9	3.7	Setosa
4.4	3.2	Setosa
2.8	1.2	Setosa
9.1	6.0	Virginica
9.0	4.7	Versicolor
6.0	2.2	Setosa
11.1	6.6	Virginica
5.5	3.5	Versicolor
7.1	4.8	Virginica
7.7	4.1	Virginica
4.5	2.1	Setosa
2.0	0.2	Setosa
5.9	2.2	Setosa
2.8	1.8	Setosa
6.1	2.6	Setosa
7.3	3.8	Virginica
7.6	6.3	Virginica
10.3	6.1	Virginica
4.5	4.0	Versicolor
4.3	3.9	Setosa
9.6	5.6	Virginica
7.7	3.3	Versicolor
4.4	4.6	Setosa
10.3	3.2	Virginica
6.4	4.6	Versicolor
9.0	1.8	Virginica
7.0	3.5	Versicolor
5.7	6.3	Virginica
2.8	1.2	Setosa
7.0	2.4	Virginica
7.9	4.3	Virginica
4.3	3.0	Versicolor
3.9	2.6	Setosa
9.1	6.0	Virginica
5.2	5.7	Versicolor
6.0	3.1	Virginica
5.4	2.3	Virginica
5.4	4.5	Virginica
7.2	1.4	Versicolor
8.6	6.9	Virginica
9.0	5.5	Versicolor
5.7	6.0	Virginica
4.4	0.4	Setosa
5.4	4.4	Versicolor
4.4	2.2	Setosa
7.5	4.7	Versicolor
1.0	2.2	Setosa
5.1	4.8	Virginica
6.0	2.7	Setosa
9.2	5.8	Virginica
2.0	2.6	Setosa
7.8	3.5	Versicolor
4.6	1.8	Versicolor
5.6	6.0	Versicolor
9.7	2.7	Virginica
6.9	3.9	Versicolor
4.6	1.8	Versicolor
5.5	4.9	Setosa
2.4	3.3	Setosa
2.6	3.7	Setosa
