sepal.length	variety
8.8	Setosa
7.6	Virginica
6.4	Virginica
6.5	Versicolor
10.0	Versicolor
5.1	Setosa
7.4	Versicolor
6.7	Versicolor
9.9	Virginica
8.7	Versicolor
10.7	Virginica
7.6	Setosa
5.0	Setosa
9.4	Setosa
6.5	Setosa
5.4	Virginica
7.5	Versicolor
6.5	Setosa
8.2	Virginica
7.7	Setosa
4.8	Setosa
6.6	Versicolor
6.7	Setosa
10.5	Virginica
7.5	Setosa
5.9	Setosa
9.5	Virginica
5.2	Versicolor
10.4	Virginica
8.7	Versicolor
4.8	Setosa
5.9	Setosa
8.2	Versicolor
8.2	Virginica
5.6	Setosa
6.8	Setosa
7.2	Virginica
6.3	Virginica
10.3	Versicolor
5.5	Setosa
4.9	Versicolor
8.0	Setosa
9.7	Versicolor
7.7	Versicolor
8.4	Setosa
9.6	Setosa
5.8	Setosa
6.6	Setosa
11.2	Virginica
7.0	Versicolor
11.3	Virginica
7.4	Virginica
10.9	Virginica
7.8	Virginica
9.2	Setosa
7.9	Setosa
9.8	Virginica
5.6	Versicolor
6.4	Versicolor
7.4	Setosa
7.7	Virginica
7.0	Setosa
9.3	Versicolor
10.1	Versicolor
10.3	Versicolor
8.2	Virginica
5.5	Versicolor
8.1	Versicolor
9.5	Versicolor
9.2	Virginica
5.4	Setosa
8.4	Versicolor
6.7	Virginica
9.9	Virginica
7.0	Versicolor
7.3	Virginica
9.4	Virginica
6.9	Versicolor
8.8	Virginica
5.5	Setosa
6.7	Versicolor
11.2	Virginica
6.1	Virginica
7.6	Virginica
7.1	Setosa
10.3	Virginica
5.6	Versicolor
10.7	Virginica
7.5	Virginica
6.0	Versicolor
10.9	Virginica
10.3	Virginica
6.8	Versicolor
8.7	Virginica
6.1	Versicolor
6.7	Virginica
9.5	Versicolor
8.2	Setosa
5.1	Setosa
6.3	Versicolor
10.8	Versicolor
7.0	Setosa
5.5	Versicolor
7.8	Versicolor
8.1	Virginica
