sepal.length	variety
8.4	Versicolor
7.8	Virginica
8.2	Virginica
7.5	Setosa
5.8	Setosa
7.2	Versicolor
9.3	Setosa
12.2	Virginica
8.9	Setosa
8.0	Versicolor
9.7	Versicolor
9.5	Versicolor
8.4	Setosa
8.1	Versicolor
5.4	Setosa
6.5	Versicolor
9.5	Versicolor
6.8	Versicolor
11.2	Virginica
4.8	Setosa
10.5	Virginica
10.0	Versicolor
8.6	Versicolor
5.6	Setosa
9.7	Setosa
7.8	Versicolor
8.0	Setosa
6.3	Virginica
8.9	Setosa
10.8	Versicolor
8.3	Virginica
8.9	Virginica
8.1	Setosa
6.3	Virginica
5.9	Setosa
9.8	Setosa
7.9	Virginica
7.5	Versicolor
7.5	Virginica
8.5	Virginica
9.1	Versicolor
8.3	Virginica
7.2	Virginica
6.6	Versicolor
7.1	Setosa
8.3	Versicolor
9.7	Setosa
8.9	Virginica
7.2	Versicolor
10.9	Virginica
9.1	Setosa
5.5	Setosa
6.6	Setosa
8.5	Versicolor
7.3	Versicolor
9.2	Setosa
8.3	Virginica
9.7	Virginica
9.6	Virginica
9.7	Virginica
10.2	Virginica
10.1	Versicolor
10.2	Versicolor
10.4	Virginica
6.9	Virginica
7.8	Setosa
9.4	Setosa
10.9	Virginica
7.5	Setosa
10.3	Virginica
6.6	Virginica
8.0	Setosa
8.9	Versicolor
8.9	Setosa
6.9	Virginica
9.9	Versicolor
10.7	Versicolor
8.3	Versicolor
9.4	Versicolor
7.3	Setosa
12.2	Virginica
5.5	Setosa
8.1	Versicolor
8.6	Versicolor
9.2	Setosa
5.4	Setosa
8.0	Versicolor
5.9	Setosa
7.9	Setosa
7.4	Versicolor
7.0	Virginica
7.0	Setosa
11.6	Virginica
6.2	Versicolor
9.2	Versicolor
10.2	Versicolor
4.6	Setosa
10.4	Virginica
8.1	Versicolor
9.2	Versicolor
10.2	Virginica
8.0	Setosa
6.1	Virginica
5.5	Versicolor
9.3	Virginica
