petal.length	variety
8.0	Versicolor
7.6	Virginica
3.2	Setosa
4.4	Setosa
3.9	Versicolor
6.0	Setosa
7.9	Versicolor
2.4	Setosa
5.8	Virginica
6.7	Versicolor
6.6	Virginica
9.4	Virginica
7.0	Virginica
1.5	Setosa
8.2	Virginica
6.1	Versicolor
5.3	Versicolor
4.9	Virginica
7.0	Versicolor
5.6	Virginica
6.1	Versicolor
7.1	Virginica
10.1	Virginica
4.1	Setosa
7.6	Versicolor
5.6	Virginica
6.1	Setosa
7.5	Versicolor
5.5	Versicolor
8.2	Virginica
4.7	Versicolor
9.0	Virginica
5.4	Setosa
9.7	Virginica
7.3	Versicolor
5.6	Setosa
8.4	Versicolor
5.4	Setosa
7.0	Versicolor
6.9	Versicolor
5.5	Versicolor
6.0	Virginica
3.2	Setosa
8.9	Virginica
1.5	Setosa
5.3	Versicolor
3.5	Setosa
10.1	Virginica
7.1	Virginica
3.8	Setosa
7.9	Versicolor
7.6	Versicolor
5.9	Virginica
4.8	Virginica
6.4	Virginica
10.2	Virginica
3.9	Setosa
2.9	Setosa
8.1	Virginica
3.6	Setosa
3.5	Setosa
7.7	Virginica
2.4	Setosa
5.0	Virginica
5.5	Versicolor
1.7	Setosa
5.1	Versicolor
9.0	Versicolor
7.5	Versicolor
5.1	Versicolor
8.4	Virginica
4.9	Virginica
4.2	Setosa
5.5	Versicolor
3.0	Setosa
4.5	Virginica
8.3	Virginica
4.2	Setosa
5.8	Setosa
6.6	Versicolor
5.0	Setosa
4.1	Setosa
9.8	Virginica
7.1	Versicolor
5.0	Setosa
6.6	Virginica
3.8	Setosa
8.5	Virginica
9.9	Virginica
6.1	Virginica
7.5	Virginica
8.6	Virginica
5.5	Setosa
5.7	Virginica
7.3	Versicolor
8.8	Versicolor
7.5	Virginica
8.0	Versicolor
3.5	Setosa
6.1	Virginica
2.4	Setosa
7.0	Versicolor
7.7	Virginica
6.2	Versicolor
2.2	Setosa
