sepal.width	variety
7.0	Virginica
4.5	Setosa
3.2	Versicolor
7.7	Virginica
5.9	Versicolor
7.7	Setosa
7.8	Setosa
6.8	Versicolor
6.2	Setosa
6.7	Setosa
4.4	Versicolor
7.6	Versicolor
4.8	Virginica
2.8	Virginica
6.2	Versicolor
6.6	Setosa
4.3	Virginica
3.7	Setosa
6.4	Virginica
3.7	Versicolor
3.8	Virginica
2.8	Virginica
4.0	Virginica
4.8	Versicolor
7.2	Virginica
4.5	Versicolor
6.2	Versicolor
4.6	Setosa
4.8	Versicolor
6.4	Virginica
6.4	Setosa
4.3	Virginica
3.5	Versicolor
7.4	Setosa
4.1	Virginica
5.0	Versicolor
3.8	Versicolor
3.8	Virginica
4.6	Setosa
3.2	Virginica
3.8	Virginica
7.5	Virginica
5.1	Virginica
7.5	Virginica
4.4	Setosa
3.5	Versicolor
7.7	Virginica
5.5	Setosa
5.1	Versicolor
3.2	Versicolor
2.8	Versicolor
6.4	Setosa
6.9	Virginica
7.5	Versicolor
4.3	Setosa
4.5	Versicolor
4.1	Versicolor
3.8	Setosa
6.8	Setosa
3.8	Virginica
5.8	Setosa
3.6	Setosa
4.5	Virginica
5.0	Setosa
6.5	Virginica
6.0	Virginica
4.5	Setosa
4.9	Setosa
5.6	Setosa
5.4	Versicolor
6.9	Virginica
5.3	Setosa
2.8	Versicolor
6.5	Versicolor
7.3	Setosa
6.0	Virginica
3.0	Versicolor
3.7	Versicolor
7.2	Virginica
6.4	Versicolor
7.6	Virginica
7.5	Setosa
6.4	Setosa
3.0	Virginica
5.2	Setosa
2.5	Virginica
7.6	Setosa
2.9	Versicolor
2.9	Versicolor
4.1	Versicolor
4.2	Setosa
5.0	Setosa
8.2	Setosa
7.9	Setosa
6.7	Virginica
2.0	Versicolor
7.4	Versicolor
4.4	Versicolor
5.4	Setosa
5.2	Setosa
5.8	Versicolor
7.0	Setosa
7.6	Virginica
4.8	Virginica
3.0	Versicolor
