sepal.width	variety
3.1	Setosa
6.0	Versicolor
7.7	Virginica
5.9	Setosa
6.2	Versicolor
3.3	Versicolor
2.8	Virginica
4.3	Setosa
7.7	Setosa
6.8	Setosa
4.8	Versicolor
5.8	Versicolor
4.7	Versicolor
5.1	Setosa
3.3	Virginica
7.5	Versicolor
3.4	Versicolor
5.0	Virginica
3.8	Virginica
4.5	Virginica
5.5	Versicolor
6.0	Setosa
3.0	Versicolor
6.6	Virginica
6.4	Setosa
6.3	Setosa
5.7	Setosa
7.5	Virginica
8.0	Setosa
3.6	Setosa
3.7	Virginica
4.8	Setosa
7.4	Setosa
3.8	Virginica
6.8	Versicolor
4.2	Setosa
6.0	Versicolor
4.7	Versicolor
6.4	Setosa
3.4	Virginica
3.1	Versicolor
4.9	Versicolor
4.7	Setosa
8.1	Setosa
2.8	Versicolor
8.4	Setosa
5.7	Virginica
4.7	Versicolor
3.1	Virginica
6.5	Setosa
3.0	Virginica
5.4	Versicolor
5.8	Virginica
4.5	Virginica
7.5	Virginica
4.0	Virginica
4.7	Virginica
3.2	Versicolor
3.5	Setosa
3.5	Versicolor
7.4	Setosa
5.0	Versicolor
4.6	Versicolor
6.9	Versicolor
4.0	Virginica
6.2	Setosa
3.3	Setosa
7.1	Virginica
4.4	Setosa
6.5	Setosa
6.8	Virginica
5.7	Versicolor
4.7	Virginica
7.5	Versicolor
5.5	Setosa
8.0	Setosa
5.8	Virginica
6.9	Setosa
7.8	Setosa
7.2	Setosa
3.5	Virginica
8.0	Setosa
6.2	Setosa
4.4	Versicolor
3.7	Setosa
5.1	Setosa
4.4	Versicolor
3.5	Versicolor
7.4	Versicolor
3.5	Virginica
4.5	Setosa
6.8	Virginica
6.4	Setosa
7.2	Setosa
5.3	Virginica
6.5	Virginica
5.9	Setosa
5.9	Versicolor
5.2	Virginica
5.5	Virginica
6.0	Virginica
5.3	Virginica
3.7	Virginica
5.1	Virginica
4.9	Versicolor
