sepal.length	variety
8.4	Setosa
8.8	Setosa
8.2	Setosa
6.9	Versicolor
9.0	Setosa
7.6	Versicolor
7.4	Virginica
4.6	Setosa
10.4	Versicolor
5.6	Setosa
9.0	Setosa
7.9	Virginica
8.3	Virginica
10.7	Versicolor
9.1	Setosa
7.3	Versicolor
8.5	Setosa
5.9	Setosa
6.2	Versicolor
5.3	Setosa
7.1	Virginica
8.4	Virginica
7.2	Virginica
12.2	Virginica
10.6	Versicolor
8.9	Virginica
6.0	Versicolor
7.7	Versicolor
8.2	Virginica
9.7	Virginica
7.9	Virginica
7.6	Virginica
8.9	Versicolor
7.7	Versicolor
7.5	Virginica
7.5	Versicolor
8.7	Virginica
7.2	Virginica
5.5	Versicolor
9.4	Setosa
8.8	Setosa
5.9	Versicolor
5.6	Setosa
5.3	Setosa
8.1	Setosa
5.9	Versicolor
10.3	Versicolor
7.8	Setosa
8.7	Versicolor
7.9	Setosa
7.0	Setosa
6.5	Setosa
7.7	Virginica
9.8	Virginica
8.8	Virginica
8.9	Virginica
7.2	Versicolor
10.9	Virginica
6.5	Versicolor
7.6	Setosa
6.2	Setosa
9.6	Virginica
9.0	Versicolor
9.0	Virginica
6.3	Setosa
6.9	Virginica
7.4	Setosa
8.8	Versicolor
11.3	Virginica
9.0	Setosa
9.6	Versicolor
10.9	Virginica
7.1	Virginica
8.9	Setosa
8.7	Setosa
11.0	Versicolor
7.7	Virginica
9.0	Versicolor
8.8	Virginica
7.6	Setosa
5.7	Versicolor
7.8	Versicolor
8.1	Versicolor
7.6	Versicolor
9.7	Virginica
7.8	Virginica
9.7	Virginica
9.5	Versicolor
6.5	Versicolor
7.2	Setosa
8.6	Versicolor
8.0	Setosa
5.5	Setosa
7.6	Versicolor
7.6	Virginica
5.9	Setosa
5.1	Setosa
6.4	Setosa
10.2	Virginica
10.3	Virginica
6.8	Versicolor
10.0	Virginica
8.9	Versicolor
6.5	Setosa
10.0	Virginica
