petal.length	variety
4.4	Setosa
3.8	Versicolor
4.7	Setosa
4.2	Versicolor
7.1	Versicolor
8.6	Versicolor
7.7	Versicolor
5.4	Virginica
8.5	Versicolor
5.8	Virginica
8.6	Virginica
6.2	Versicolor
5.1	Virginica
6.4	Versicolor
6.7	Virginica
2.9	Setosa
9.0	Versicolor
8.0	Versicolor
6.6	Virginica
4.6	Versicolor
5.2	Versicolor
9.8	Virginica
3.9	Setosa
8.4	Virginica
5.0	Setosa
5.9	Virginica
3.9	Setosa
5.0	Virginica
2.8	Setosa
5.3	Virginica
5.0	Versicolor
4.9	Versicolor
2.4	Setosa
2.7	Setosa
8.4	Versicolor
3.7	Setosa
2.4	Setosa
8.1	Virginica
7.1	Virginica
8.4	Versicolor
9.1	Virginica
2.5	Setosa
2.1	Setosa
1.5	Setosa
5.9	Versicolor
5.7	Setosa
6.0	Versicolor
9.2	Versicolor
7.8	Virginica
5.0	Versicolor
4.6	Versicolor
4.8	Setosa
10.1	Virginica
3.7	Versicolor
3.3	Setosa
10.4	Virginica
3.5	Setosa
5.0	Virginica
5.5	Versicolor
10.5	Virginica
8.6	Virginica
8.3	Versicolor
5.6	Virginica
4.3	Setosa
9.1	Versicolor
8.4	Versicolor
6.2	Versicolor
3.5	Setosa
7.2	Versicolor
1.5	Setosa
9.9	Virginica
3.5	Versicolor
7.0	Versicolor
6.3	Virginica
8.0	Versicolor
5.4	Setosa
4.8	Setosa
7.0	Versicolor
5.5	Versicolor
8.3	Versicolor
2.9	Setosa
8.3	Versicolor
2.6	Setosa
7.4	Virginica
5.9	Setosa
3.8	Setosa
6.9	Virginica
2.4	Setosa
8.5	Virginica
3.9	Setosa
2.4	Setosa
9.5	Virginica
3.5	Setosa
6.6	Versicolor
10.1	Virginica
2.6	Setosa
4.0	Setosa
7.8	Versicolor
2.9	Setosa
7.9	Virginica
2.6	Setosa
10.7	Virginica
6.2	Setosa
3.0	Setosa
8.5	Versicolor
