petal.length	variety
4.0	Setosa
4.4	Setosa
6.2	Virginica
10.3	Virginica
7.8	Virginica
3.4	Setosa
6.6	Virginica
8.6	Versicolor
2.4	Setosa
7.6	Virginica
1.4	Setosa
5.0	Setosa
5.7	Setosa
10.8	Virginica
4.4	Setosa
1.5	Setosa
7.3	Virginica
4.9	Setosa
10.0	Virginica
3.0	Setosa
6.0	Versicolor
4.6	Setosa
3.4	Setosa
9.1	Virginica
1.2	Setosa
6.7	Versicolor
3.5	Setosa
5.4	Virginica
7.7	Versicolor
8.1	Virginica
8.6	Virginica
4.5	Setosa
8.6	Versicolor
7.9	Versicolor
7.0	Versicolor
5.9	Versicolor
7.3	Versicolor
2.0	Setosa
8.4	Versicolor
1.5	Setosa
6.5	Versicolor
6.0	Versicolor
4.5	Versicolor
9.0	Versicolor
5.7	Versicolor
9.2	Virginica
7.9	Versicolor
9.0	Virginica
5.5	Versicolor
4.9	Setosa
5.1	Versicolor
9.2	Virginica
10.4	Virginica
9.2	Versicolor
10.1	Virginica
5.0	Versicolor
8.3	Versicolor
5.5	Virginica
10.1	Virginica
6.1	Setosa
7.5	Versicolor
9.9	Virginica
9.9	Virginica
6.2	Versicolor
4.9	Setosa
5.1	Setosa
6.1	Virginica
4.1	Setosa
2.1	Setosa
5.8	Setosa
6.2	Versicolor
8.0	Virginica
4.2	Versicolor
3.5	Setosa
4.9	Versicolor
5.2	Versicolor
6.0	Versicolor
2.5	Setosa
8.1	Virginica
5.9	Setosa
3.6	Setosa
3.4	Setosa
9.4	Virginica
7.5	Versicolor
7.9	Virginica
7.1	Virginica
4.3	Setosa
9.2	Virginica
8.6	Virginica
8.5	Versicolor
9.1	Versicolor
9.7	Virginica
9.3	Versicolor
4.2	Setosa
3.2	Setosa
9.4	Virginica
4.9	Setosa
9.1	Virginica
5.4	Virginica
4.3	Versicolor
3.9	Setosa
5.5	Setosa
7.1	Versicolor
10.1	Virginica
2.0	Setosa
