petal.length	variety
5.8	Versicolor
6.2	Versicolor
8.0	Virginica
4.6	Setosa
5.9	Virginica
9.0	Virginica
6.0	Setosa
5.3	Setosa
6.3	Versicolor
7.2	Versicolor
8.3	Virginica
4.6	Setosa
2.4	Setosa
4.5	Versicolor
4.6	Setosa
6.3	Virginica
10.2	Virginica
6.1	Versicolor
1.8	Setosa
8.0	Versicolor
6.4	Virginica
8.1	Virginica
9.8	Virginica
8.9	Versicolor
2.7	Setosa
8.0	Versicolor
8.2	Versicolor
3.7	Setosa
6.0	Versicolor
5.1	Versicolor
10.3	Virginica
7.6	Virginica
11.2	Virginica
4.4	Versicolor
10.0	Virginica
9.3	Virginica
2.7	Setosa
5.0	Versicolor
5.9	Virginica
7.5	Virginica
5.6	Versicolor
7.3	Virginica
4.4	Setosa
2.4	Setosa
3.0	Setosa
7.1	Virginica
6.0	Versicolor
5.6	Virginica
6.9	Virginica
9.5	Virginica
8.8	Versicolor
6.7	Versicolor
3.8	Setosa
5.2	Setosa
3.2	Setosa
9.2	Virginica
6.4	Virginica
6.1	Setosa
8.7	Virginica
4.9	Setosa
8.0	Virginica
6.1	Setosa
1.5	Setosa
6.7	Versicolor
7.7	Versicolor
7.6	Virginica
3.6	Setosa
7.6	Versicolor
3.8	Versicolor
4.9	Setosa
6.0	Versicolor
10.2	Virginica
3.5	Setosa
2.3	Setosa
1.4	Setosa
8.1	Virginica
5.5	Versicolor
6.2	Virginica
4.2	Setosa
7.5	Versicolor
5.3	Versicolor
10.1	Virginica
3.0	Setosa
5.6	Setosa
1.3	Setosa
5.9	Versicolor
7.8	Virginica
6.8	Virginica
9.1	Virginica
4.8	Setosa
6.8	Versicolor
7.9	Versicolor
8.1	Versicolor
7.5	Virginica
6.0	Setosa
9.1	Virginica
3.9	Setosa
7.0	Versicolor
5.7	Versicolor
5.9	Versicolor
5.2	Versicolor
5.6	Virginica
2.4	Setosa
8.5	Versicolor
8.1	Virginica
