petal.length	variety
4.0	Versicolor
9.0	Virginica
1.9	Setosa
2.1	Setosa
6.1	Setosa
5.0	Versicolor
8.8	Versicolor
5.4	Setosa
2.1	Setosa
5.3	Setosa
1.9	Setosa
7.5	Virginica
5.3	Virginica
6.0	Versicolor
5.7	Versicolor
9.6	Virginica
3.2	Setosa
4.7	Setosa
8.5	Versicolor
4.3	Setosa
4.0	Setosa
7.9	Virginica
8.4	Virginica
6.6	Virginica
3.0	Setosa
7.5	Versicolor
4.9	Setosa
7.4	Versicolor
6.7	Versicolor
9.5	Virginica
5.4	Setosa
7.9	Versicolor
5.6	Virginica
6.0	Virginica
1.5	Setosa
8.4	Versicolor
8.3	Virginica
3.3	Setosa
6.0	Versicolor
7.1	Virginica
9.2	Virginica
8.1	Versicolor
4.4	Setosa
1.5	Setosa
4.9	Setosa
6.4	Setosa
5.2	Versicolor
3.7	Setosa
5.5	Versicolor
9.9	Virginica
6.9	Virginica
1.9	Setosa
6.1	Setosa
5.0	Versicolor
6.1	Virginica
9.3	Versicolor
6.0	Setosa
8.7	Versicolor
2.3	Setosa
5.1	Virginica
7.7	Versicolor
6.5	Versicolor
6.1	Versicolor
9.1	Versicolor
3.2	Setosa
6.8	Virginica
6.5	Versicolor
6.7	Virginica
2.0	Setosa
10.2	Virginica
6.1	Virginica
3.9	Setosa
3.8	Versicolor
8.2	Virginica
3.7	Versicolor
5.0	Setosa
5.0	Versicolor
6.9	Virginica
10.3	Virginica
5.0	Versicolor
7.5	Virginica
8.1	Virginica
3.9	Versicolor
8.1	Versicolor
7.8	Versicolor
6.3	Versicolor
8.6	Virginica
2.1	Setosa
7.3	Virginica
9.4	Virginica
6.7	Versicolor
5.8	Virginica
9.6	Virginica
6.9	Virginica
5.7	Virginica
6.7	Versicolor
2.9	Setosa
3.3	Setosa
6.2	Setosa
7.6	Versicolor
7.7	Virginica
3.1	Setosa
7.1	Versicolor
4.0	Setosa
1.4	Setosa
