petal.length	variety
6.1	Virginica
9.2	Virginica
5.2	Versicolor
8.9	Virginica
5.0	Setosa
8.8	Virginica
8.5	Versicolor
6.8	Virginica
3.4	Setosa
8.4	Virginica
3.4	Setosa
2.8	Setosa
10.1	Virginica
6.6	Virginica
7.6	Virginica
4.1	Setosa
2.4	Setosa
7.0	Versicolor
5.5	Virginica
9.6	Versicolor
8.3	Versicolor
5.7	Setosa
6.4	Versicolor
1.7	Setosa
7.2	Versicolor
4.3	Setosa
7.5	Versicolor
1.9	Setosa
8.5	Virginica
3.5	Setosa
8.5	Versicolor
4.5	Setosa
9.3	Versicolor
5.3	Setosa
5.3	Virginica
3.9	Versicolor
9.1	Virginica
9.2	Virginica
5.0	Versicolor
1.4	Setosa
4.3	Setosa
4.4	Versicolor
8.6	Virginica
3.0	Setosa
8.9	Versicolor
4.4	Setosa
2.3	Setosa
9.4	Virginica
4.4	Setosa
3.2	Setosa
5.6	Virginica
8.5	Virginica
5.4	Versicolor
7.4	Virginica
1.5	Setosa
6.9	Versicolor
5.5	Versicolor
9.0	Versicolor
6.6	Virginica
8.0	Virginica
7.3	Versicolor
8.3	Virginica
9.8	Virginica
4.1	Setosa
3.1	Setosa
5.8	Virginica
7.9	Virginica
7.2	Versicolor
7.1	Versicolor
3.6	Setosa
3.0	Setosa
5.0	Versicolor
5.6	Versicolor
2.9	Setosa
10.2	Virginica
2.1	Setosa
2.9	Setosa
11.2	Virginica
10.1	Virginica
1.5	Setosa
6.4	Versicolor
4.1	Setosa
8.4	Versicolor
4.8	Setosa
5.3	Versicolor
5.9	Setosa
8.6	Virginica
7.1	Virginica
5.0	Versicolor
2.1	Setosa
6.6	Virginica
7.0	Versicolor
4.9	Virginica
6.2	Versicolor
9.1	Virginica
5.7	Versicolor
6.7	Versicolor
3.7	Setosa
9.4	Virginica
8.4	Virginica
6.8	Virginica
3.5	Setosa
6.5	Versicolor
1.4	Setosa
6.3	Virginica
