sepal.width	petal.length	variety
7.5	6.2	Virginica
4.2	6.9	Virginica
3.6	4.9	Versicolor
6.7	6.5	Versicolor
2.9	9.1	Virginica
5.7	6.0	Setosa
6.4	1.6	Setosa
4.5	2.6	Setosa
4.6	10.1	Virginica
4.1	5.1	Setosa
7.1	8.9	Virginica
6.5	3.4	Setosa
6.0	9.8	Virginica
4.0	7.0	Virginica
4.2	8.6	Versicolor
5.9	5.3	Setosa
4.9	5.7	Versicolor
7.2	5.5	Setosa
7.0	5.5	Versicolor
5.1	8.5	Virginica
7.5	1.9	Setosa
3.7	5.1	Setosa
4.5	5.7	Versicolor
2.8	9.0	Versicolor
4.4	1.9	Setosa
5.5	6.5	Virginica
4.4	3.9	Setosa
5.8	2.4	Setosa
5.8	6.2	Versicolor
2.3	7.4	Versicolor
6.7	1.4	Setosa
5.2	3.7	Setosa
7.3	5.6	Versicolor
6.9	4.5	Versicolor
7.0	2.6	Setosa
6.1	7.6	Virginica
3.3	10.6	Virginica
7.3	10.1	Virginica
4.7	6.7	Virginica
6.4	3.5	Setosa
5.9	3.1	Setosa
3.0	9.3	Virginica
3.0	7.5	Versicolor
7.0	4.9	Virginica
3.5	8.0	Versicolor
4.0	4.5	Versicolor
6.0	8.7	Versicolor
4.6	4.0	Setosa
3.6	8.5	Versicolor
5.3	2.7	Setosa
5.1	8.9	Versicolor
5.9	5.5	Versicolor
3.9	2.0	Setosa
6.1	4.0	Setosa
5.8	8.6	Virginica
7.0	6.3	Virginica
5.5	3.8	Setosa
6.4	4.8	Versicolor
4.5	2.9	Setosa
3.5	7.0	Versicolor
5.8	11.2	Virginica
6.8	7.2	Versicolor
7.4	9.1	Versicolor
6.6	5.0	Setosa
2.6	9.9	Virginica
6.8	6.0	Setosa
3.6	10.6	Virginica
6.5	1.5	Setosa
4.8	8.6	Versicolor
4.2	9.0	Virginica
2.9	7.3	Versicolor
5.2	3.9	Versicolor
6.4	5.6	Virginica
5.6	4.0	Setosa
6.5	2.4	Setosa
5.7	9.3	Versicolor
5.3	4.8	Versicolor
7.3	9.7	Virginica
5.0	2.9	Setosa
4.6	5.0	Versicolor
4.2	9.3	Virginica
6.7	8.0	Versicolor
4.5	8.0	Versicolor
5.5	8.6	Virginica
4.7	8.4	Virginica
7.0	3.2	Setosa
7.8	9.7	Virginica
7.7	7.5	Virginica
5.1	7.2	Versicolor
6.4	7.2	Versicolor
6.4	8.4	Virginica
8.4	3.2	Setosa
7.1	5.5	Setosa
7.2	8.1	Virginica
4.2	3.8	Setosa
3.0	9.9	Virginica
7.0	1.3	Setosa
4.8	6.4	Virginica
6.7	5.2	Versicolor
7.6	5.9	Setosa
3.8	9.1	Virginica
5.6	7.4	Versicolor
7.7	2.4	Setosa
5.3	7.0	Versicolor
6.0	7.0	Virginica
