sepal.width	variety
3.2	Versicolor
4.5	Setosa
4.8	Virginica
4.5	Virginica
5.3	Versicolor
8.4	Setosa
6.5	Versicolor
3.6	Setosa
4.3	Versicolor
7.3	Virginica
3.8	Setosa
5.4	Versicolor
6.7	Versicolor
7.4	Setosa
4.6	Virginica
7.1	Setosa
4.5	Virginica
6.9	Setosa
7.9	Versicolor
5.1	Setosa
5.0	Setosa
4.5	Virginica
6.5	Virginica
4.7	Setosa
6.7	Virginica
7.0	Setosa
5.0	Versicolor
4.5	Setosa
4.4	Setosa
4.5	Setosa
3.4	Versicolor
5.7	Virginica
5.6	Versicolor
6.3	Setosa
4.1	Virginica
5.3	Virginica
5.5	Virginica
4.4	Versicolor
3.8	Virginica
3.8	Versicolor
4.5	Virginica
3.8	Virginica
5.8	Setosa
7.2	Virginica
6.3	Setosa
4.8	Virginica
6.5	Versicolor
5.4	Versicolor
3.9	Setosa
4.4	Setosa
3.5	Setosa
6.8	Virginica
5.9	Versicolor
5.7	Setosa
3.2	Virginica
5.2	Setosa
5.9	Setosa
5.6	Versicolor
6.5	Versicolor
4.1	Setosa
6.7	Setosa
6.3	Virginica
3.5	Virginica
2.7	Versicolor
3.3	Versicolor
6.7	Virginica
7.1	Setosa
5.2	Virginica
5.0	Versicolor
5.5	Setosa
6.3	Virginica
4.4	Setosa
7.0	Versicolor
4.5	Versicolor
6.7	Virginica
4.7	Setosa
6.9	Versicolor
5.8	Versicolor
6.6	Versicolor
4.7	Versicolor
7.1	Virginica
5.5	Setosa
3.4	Setosa
3.1	Versicolor
8.0	Setosa
3.2	Versicolor
6.3	Setosa
6.7	Virginica
4.6	Setosa
4.1	Virginica
7.5	Setosa
6.1	Virginica
6.2	Setosa
3.0	Virginica
6.5	Virginica
3.9	Versicolor
6.2	Versicolor
6.9	Setosa
8.2	Setosa
3.5	Setosa
4.9	Virginica
6.2	Setosa
6.5	Versicolor
2.7	Versicolor
3.6	Setosa
