petal.width	variety
1.2	Setosa
6.3	Virginica
3.4	Setosa
1.7	Versicolor
4.3	Virginica
3.1	Setosa
4.2	Setosa
2.9	Virginica
2.8	Versicolor
0.6	Setosa
2.7	Versicolor
4.3	Virginica
3.2	Setosa
5.5	Virginica
4.5	Versicolor
4.4	Virginica
0.2	Setosa
4.1	Virginica
5.0	Versicolor
4.8	Virginica
5.0	Setosa
4.7	Versicolor
2.8	Setosa
3.9	Setosa
2.9	Setosa
1.1	Setosa
2.0	Versicolor
1.7	Virginica
4.1	Versicolor
4.4	Setosa
5.1	Virginica
1.8	Versicolor
3.3	Virginica
5.4	Virginica
3.4	Virginica
5.6	Virginica
3.8	Versicolor
5.8	Virginica
4.5	Versicolor
2.9	Virginica
4.3	Setosa
0.9	Setosa
1.4	Setosa
2.4	Virginica
2.9	Versicolor
2.3	Versicolor
2.2	Setosa
1.7	Setosa
4.3	Virginica
4.7	Setosa
4.7	Setosa
3.1	Virginica
3.7	Setosa
3.5	Virginica
4.8	Versicolor
4.5	Versicolor
4.8	Virginica
3.0	Versicolor
1.7	Setosa
2.3	Virginica
0.2	Setosa
4.5	Virginica
3.7	Setosa
3.8	Versicolor
3.9	Versicolor
2.5	Versicolor
4.1	Versicolor
3.8	Versicolor
1.6	Setosa
4.3	Virginica
3.9	Virginica
4.5	Virginica
5.6	Versicolor
2.9	Versicolor
5.5	Versicolor
2.6	Virginica
6.0	Versicolor
5.3	Virginica
1.2	Setosa
5.5	Versicolor
1.6	Versicolor
3.5	Virginica
5.8	Virginica
4.3	Virginica
5.1	Virginica
2.0	Virginica
1.5	Versicolor
5.2	Virginica
1.8	Versicolor
4.3	Virginica
4.0	Versicolor
2.3	Virginica
4.7	Versicolor
4.7	Setosa
6.3	Virginica
0.7	Setosa
1.2	Setosa
5.2	Virginica
4.4	Versicolor
3.7	Setosa
1.2	Setosa
4.2	Versicolor
0.3	Setosa
4.7	Virginica
1.7	Versicolor
