petal.length	petal.width	variety
2.8	3.2	Setosa
6.2	1.5	Setosa
4.5	5.7	Versicolor
7.1	1.3	Versicolor
5.8	5.3	Virginica
9.2	2.7	Virginica
8.6	1.9	Versicolor
8.4	2.0	Versicolor
2.0	3.2	Setosa
5.1	6.4	Virginica
9.9	5.3	Virginica
4.4	2.7	Setosa
6.4	2.1	Virginica
5.6	6.0	Versicolor
5.0	6.0	Versicolor
4.1	2.7	Setosa
3.4	1.7	Setosa
8.5	4.8	Versicolor
9.3	2.2	Virginica
5.5	1.0	Versicolor
5.4	2.2	Setosa
8.4	3.6	Versicolor
4.3	3.3	Versicolor
8.0	6.5	Virginica
8.5	2.6	Versicolor
5.6	2.7	Setosa
8.8	1.9	Virginica
5.5	4.8	Virginica
1.7	2.7	Setosa
8.2	2.0	Versicolor
8.9	4.2	Versicolor
2.2	3.3	Setosa
3.0	1.2	Setosa
5.2	3.7	Versicolor
7.6	6.4	Virginica
3.5	1.6	Setosa
3.8	1.7	Setosa
2.8	0.7	Setosa
6.9	2.8	Virginica
5.2	3.8	Virginica
9.3	2.8	Virginica
5.9	0.7	Setosa
8.1	4.2	Virginica
8.5	3.6	Virginica
3.1	4.1	Setosa
1.9	4.2	Setosa
5.5	6.0	Versicolor
5.5	1.9	Setosa
3.6	4.7	Setosa
4.9	1.2	Setosa
9.6	3.0	Virginica
5.4	3.2	Setosa
8.1	2.8	Virginica
10.7	5.0	Virginica
2.0	3.2	Setosa
6.4	4.5	Virginica
4.6	3.9	Setosa
5.0	5.5	Versicolor
2.7	1.7	Setosa
8.7	2.4	Versicolor
6.6	5.9	Virginica
1.4	1.8	Setosa
6.7	3.3	Versicolor
5.9	1.9	Versicolor
3.5	1.2	Setosa
5.4	3.2	Setosa
5.5	5.4	Virginica
5.7	3.8	Virginica
5.1	2.8	Virginica
7.2	1.2	Versicolor
2.9	2.1	Setosa
7.6	3.4	Virginica
5.2	2.1	Versicolor
5.4	1.5	Versicolor
3.6	2.7	Setosa
5.6	6.9	Virginica
1.5	0.4	Setosa
5.0	3.3	Versicolor
5.5	0.9	Setosa
2.3	1.9	Setosa
8.5	3.5	Versicolor
6.5	4.8	Versicolor
5.0	5.0	Virginica
7.6	5.0	Virginica
8.5	4.8	Virginica
2.5	4.2	Setosa
7.1	4.3	Versicolor
7.7	1.5	Versicolor
10.5	3.5	Virginica
3.8	0.2	Setosa
3.5	1.1	Setosa
2.2	3.2	Setosa
4.8	5.0	Versicolor
7.1	4.8	Virginica
7.5	1.5	Versicolor
5.4	4.4	Versicolor
4.8	4.3	Virginica
5.1	1.1	Setosa
6.9	3.3	Virginica
5.9	2.1	Setosa
5.0	5.1	Versicolor
3.6	4.2	Setosa
3.9	2.9	Setosa
8.7	2.9	Versicolor
1.5	1.3	Setosa
