sepal.width	variety
5.1	Setosa
4.3	Setosa
7.0	Virginica
7.5	Virginica
3.9	Versicolor
3.0	Setosa
6.2	Virginica
3.0	Setosa
7.3	Versicolor
7.0	Versicolor
3.3	Virginica
3.0	Versicolor
4.3	Virginica
2.9	Versicolor
3.9	Virginica
6.3	Virginica
2.9	Setosa
2.7	Virginica
7.3	Virginica
8.0	Setosa
7.0	Virginica
7.0	Setosa
5.0	Virginica
4.0	Versicolor
3.7	Versicolor
7.2	Versicolor
7.1	Setosa
6.1	Versicolor
3.5	Versicolor
4.7	Virginica
6.0	Virginica
5.3	Virginica
6.7	Versicolor
6.6	Setosa
7.7	Setosa
4.8	Setosa
7.6	Versicolor
7.3	Versicolor
7.5	Versicolor
2.9	Versicolor
5.2	Virginica
7.8	Virginica
5.5	Setosa
5.7	Setosa
5.8	Virginica
4.6	Setosa
5.7	Versicolor
6.0	Versicolor
6.2	Setosa
5.4	Versicolor
5.0	Versicolor
7.1	Versicolor
5.7	Virginica
6.6	Virginica
3.9	Versicolor
3.1	Virginica
5.5	Virginica
4.1	Virginica
4.9	Virginica
4.7	Virginica
6.9	Setosa
6.0	Setosa
4.4	Versicolor
4.7	Versicolor
4.8	Versicolor
5.2	Setosa
4.6	Versicolor
4.9	Setosa
6.5	Virginica
6.6	Setosa
7.3	Virginica
5.3	Versicolor
7.3	Virginica
5.6	Versicolor
6.2	Versicolor
5.6	Virginica
6.5	Virginica
6.6	Virginica
3.9	Virginica
6.2	Versicolor
7.3	Versicolor
5.5	Virginica
6.3	Virginica
6.5	Versicolor
7.4	Versicolor
6.2	Virginica
3.9	Setosa
7.1	Setosa
5.5	Virginica
6.5	Virginica
4.5	Virginica
5.9	Virginica
6.5	Virginica
5.1	Virginica
3.4	Setosa
6.0	Versicolor
6.8	Versicolor
3.8	Versicolor
5.1	Setosa
7.7	Setosa
8.0	Setosa
6.4	Versicolor
5.3	Setosa
2.3	Setosa
4.5	Setosa
