sepal.width	variety
3.5	Virginica
5.7	Versicolor
4.8	Virginica
5.8	Versicolor
6.7	Versicolor
4.0	Versicolor
7.8	Setosa
3.3	Setosa
6.2	Versicolor
5.0	Setosa
4.4	Versicolor
7.6	Setosa
4.5	Virginica
4.1	Setosa
6.5	Virginica
3.9	Versicolor
5.9	Versicolor
5.9	Setosa
5.3	Virginica
5.0	Setosa
4.5	Virginica
4.5	Versicolor
4.0	Versicolor
4.1	Virginica
2.8	Virginica
4.0	Virginica
3.9	Setosa
7.2	Virginica
4.8	Virginica
4.7	Versicolor
6.0	Versicolor
4.0	Virginica
3.7	Virginica
2.8	Versicolor
5.5	Versicolor
5.8	Virginica
3.8	Virginica
8.4	Setosa
6.3	Versicolor
5.0	Versicolor
6.6	Setosa
5.9	Setosa
8.0	Setosa
4.8	Virginica
5.2	Setosa
3.5	Setosa
3.1	Virginica
3.2	Versicolor
7.3	Virginica
4.5	Virginica
5.6	Versicolor
6.7	Virginica
5.7	Virginica
4.3	Setosa
7.7	Versicolor
6.0	Virginica
3.9	Virginica
7.4	Virginica
3.4	Versicolor
3.8	Versicolor
4.1	Versicolor
6.2	Setosa
4.4	Setosa
4.5	Versicolor
2.8	Setosa
5.0	Setosa
4.9	Versicolor
5.9	Versicolor
7.5	Setosa
7.3	Versicolor
6.4	Virginica
7.9	Virginica
4.6	Versicolor
4.5	Virginica
5.4	Setosa
3.1	Virginica
7.4	Setosa
4.7	Versicolor
6.0	Versicolor
3.9	Versicolor
5.7	Setosa
7.6	Setosa
4.7	Virginica
4.1	Setosa
4.5	Virginica
3.5	Virginica
6.8	Setosa
6.0	Setosa
4.7	Versicolor
3.1	Virginica
4.4	Versicolor
7.9	Setosa
7.5	Setosa
7.9	Setosa
4.4	Setosa
3.6	Versicolor
7.1	Setosa
4.8	Virginica
6.1	Versicolor
4.6	Setosa
3.3	Versicolor
5.3	Setosa
5.0	Virginica
3.1	Virginica
5.9	Setosa
