sepal.length	variety
10.6	Versicolor
10.5	Versicolor
8.5	Setosa
10.0	Versicolor
5.9	Setosa
9.1	Versicolor
8.2	Versicolor
9.4	Versicolor
8.0	Versicolor
7.0	Versicolor
4.4	Setosa
10.0	Versicolor
9.3	Setosa
5.5	Setosa
5.6	Setosa
5.5	Setosa
7.7	Virginica
10.2	Versicolor
9.8	Virginica
7.5	Setosa
7.8	Setosa
7.6	Versicolor
9.2	Versicolor
9.3	Virginica
4.9	Setosa
7.8	Virginica
10.1	Virginica
7.0	Virginica
9.4	Virginica
7.9	Setosa
5.3	Setosa
10.4	Virginica
8.5	Versicolor
9.3	Virginica
9.2	Versicolor
8.3	Virginica
7.2	Virginica
7.9	Setosa
9.5	Versicolor
6.6	Setosa
9.1	Versicolor
7.1	Virginica
9.9	Versicolor
10.9	Virginica
7.2	Setosa
9.1	Setosa
9.4	Setosa
9.0	Virginica
8.6	Setosa
6.6	Versicolor
7.8	Versicolor
7.4	Versicolor
8.2	Virginica
8.2	Virginica
8.4	Virginica
5.6	Versicolor
9.2	Versicolor
9.4	Setosa
4.8	Setosa
6.7	Virginica
9.4	Setosa
7.9	Virginica
10.9	Virginica
4.6	Setosa
6.5	Setosa
7.7	Virginica
7.4	Virginica
9.5	Setosa
10.2	Versicolor
6.5	Virginica
7.6	Setosa
5.6	Setosa
10.4	Virginica
7.1	Versicolor
9.4	Versicolor
6.3	Setosa
6.1	Setosa
7.3	Versicolor
5.7	Versicolor
8.9	Virginica
8.6	Virginica
6.2	Versicolor
7.2	Versicolor
6.5	Virginica
5.7	Virginica
9.5	Setosa
9.6	Virginica
5.2	Versicolor
9.5	Setosa
10.7	Virginica
9.8	Versicolor
11.2	Virginica
8.3	Virginica
8.3	Virginica
4.8	Setosa
6.0	Versicolor
9.1	Versicolor
7.4	Setosa
7.2	Setosa
9.2	Virginica
8.1	Versicolor
9.3	Setosa
9.2	Versicolor
9.3	Virginica
8.5	Versicolor
