sepal.length	variety
7.9	Virginica
5.8	Setosa
9.6	Virginica
8.9	Setosa
6.7	Virginica
6.0	Versicolor
10.8	Virginica
6.6	Setosa
9.3	Versicolor
9.7	Virginica
10.5	Virginica
5.7	Virginica
8.1	Setosa
10.0	Versicolor
7.5	Setosa
7.2	Versicolor
8.8	Virginica
7.9	Setosa
11.7	Virginica
8.6	Versicolor
10.1	Versicolor
6.9	Versicolor
11.1	Virginica
10.8	Virginica
7.1	Versicolor
10.7	Versicolor
6.8	Virginica
10.2	Virginica
5.9	Setosa
8.2	Versicolor
9.8	Versicolor
7.9	Setosa
7.5	Versicolor
7.7	Virginica
6.4	Virginica
7.2	Versicolor
9.0	Versicolor
7.8	Versicolor
10.9	Virginica
11.2	Virginica
7.7	Versicolor
6.3	Versicolor
7.0	Virginica
7.2	Versicolor
6.4	Versicolor
8.5	Setosa
7.4	Virginica
8.0	Setosa
8.8	Versicolor
4.9	Setosa
7.9	Virginica
11.9	Virginica
11.9	Virginica
7.7	Virginica
8.7	Virginica
9.6	Virginica
10.9	Virginica
6.5	Versicolor
8.5	Setosa
6.9	Virginica
7.2	Versicolor
8.2	Versicolor
8.0	Setosa
8.8	Setosa
6.6	Versicolor
7.2	Setosa
5.4	Setosa
7.7	Setosa
5.4	Setosa
8.6	Virginica
6.0	Versicolor
7.3	Virginica
5.6	Setosa
9.5	Virginica
5.8	Setosa
9.5	Versicolor
8.9	Virginica
8.7	Setosa
7.6	Setosa
4.9	Versicolor
10.0	Versicolor
8.9	Versicolor
9.2	Virginica
7.1	Setosa
6.8	Versicolor
6.1	Setosa
8.0	Virginica
7.7	Virginica
9.1	Setosa
9.9	Virginica
9.5	Versicolor
11.2	Virginica
6.9	Virginica
5.2	Setosa
7.3	Versicolor
8.0	Setosa
9.1	Versicolor
9.3	Setosa
7.5	Versicolor
8.2	Setosa
9.3	Virginica
9.3	Virginica
7.8	Virginica
7.4	Setosa
10.7	Versicolor
