sepal.length	sepal.width	petal.length	variety
11.7	7.1	10.6	Virginica
10.1	4.5	10.4	Virginica
9.7	6.5	7.3	Virginica
7.3	7.4	8.6	Virginica
6.3	4.0	3.1	Setosa
6.7	4.6	6.4	Versicolor
7.5	3.5	6.1	Setosa
7.3	3.9	9.1	Virginica
10.7	7.3	9.2	Virginica
5.5	4.9	5.5	Setosa
8.4	3.6	6.0	Setosa
5.6	4.0	2.9	Setosa
4.4	3.0	2.8	Setosa
5.9	7.9	1.8	Setosa
8.0	4.9	2.1	Setosa
9.6	7.0	8.1	Virginica
7.7	2.8	8.6	Versicolor
10.7	7.3	6.7	Virginica
5.5	3.9	5.2	Versicolor
5.4	6.4	3.2	Setosa
5.5	7.5	1.3	Setosa
6.4	6.2	3.8	Setosa
6.1	4.8	5.4	Virginica
7.3	3.2	7.1	Versicolor
7.7	5.1	3.5	Versicolor
8.1	7.0	5.4	Virginica
7.6	5.9	2.9	Setosa
6.8	5.2	5.9	Virginica
9.5	5.5	6.8	Virginica
6.7	6.0	5.5	Versicolor
8.9	8.2	2.5	Setosa
7.2	5.8	4.2	Setosa
10.3	6.8	8.3	Versicolor
7.8	4.3	9.1	Virginica
7.0	7.2	6.7	Versicolor
10.0	5.7	5.6	Versicolor
9.6	5.3	5.2	Versicolor
4.8	5.6	3.6	Setosa
10.7	3.2	9.0	Virginica
9.2	6.4	8.4	Virginica
8.0	7.8	4.9	Setosa
6.0	5.2	4.4	Setosa
5.7	3.7	5.8	Setosa
9.8	5.8	6.5	Virginica
10.1	3.0	6.9	Versicolor
11.7	4.1	10.4	Virginica
10.1	6.5	8.1	Versicolor
7.0	4.5	4.8	Virginica
10.4	6.4	8.8	Versicolor
7.2	4.6	6.6	Virginica
8.3	5.2	9.6	Virginica
7.2	6.0	7.3	Virginica
9.6	6.4	8.1	Versicolor
6.5	4.0	7.5	Virginica
7.4	5.1	7.9	Virginica
7.6	3.8	2.5	Setosa
6.3	4.3	8.2	Versicolor
8.6	6.9	6.7	Versicolor
9.3	2.5	9.5	Virginica
8.7	4.0	6.0	Virginica
7.0	4.1	6.9	Versicolor
4.9	2.9	5.9	Setosa
9.9	4.8	6.4	Virginica
7.3	5.0	4.2	Setosa
10.8	5.8	4.4	Versicolor
7.8	2.6	6.5	Versicolor
8.6	5.7	5.5	Setosa
10.5	3.2	9.5	Virginica
5.6	5.6	3.5	Setosa
9.1	4.1	7.1	Virginica
10.2	6.9	5.5	Setosa
9.2	5.8	8.2	Virginica
6.1	7.6	3.5	Setosa
10.9	3.7	7.0	Versicolor
6.2	2.7	4.5	Versicolor
9.6	4.3	5.2	Setosa
8.9	4.1	5.6	Virginica
9.5	4.1	5.9	Setosa
7.2	5.5	6.2	Versicolor
5.4	4.9	2.7	Setosa
9.0	5.0	4.3	Setosa
10.9	3.8	10.1	Virginica
6.0	3.5	5.5	Versicolor
6.4	4.2	6.3	Virginica
5.7	2.8	6.0	Versicolor
8.0	6.5	3.6	Setosa
9.1	3.0	3.0	Versicolor
8.9	7.0	6.7	Versicolor
9.3	4.7	5.6	Virginica
7.6	6.7	4.2	Versicolor
7.1	5.5	8.9	Versicolor
8.2	4.4	5.8	Versicolor
5.9	5.9	5.5	Setosa
4.8	4.9	3.9	Setosa
8.7	3.8	4.8	Virginica
10.1	6.5	9.0	Versicolor
6.4	6.1	2.4	Setosa
8.3	4.2	6.9	Virginica
7.7	3.1	4.7	Versicolor
9.3	3.5	7.0	Virginica
7.5	4.0	4.5	Versicolor
7.3	3.5	2.4	Setosa
8.4	6.6	2.5	Setosa
7.4	6.0	5.5	Virginica
10.3	4.3	5.1	Virginica
