sepal.width	petal.length	petal.width	variety
6.0	6.0	2.5	Virginica
6.5	5.1	0.1	Setosa
2.8	8.6	6.4	Virginica
5.2	1.9	2.2	Setosa
4.8	6.3	5.8	Virginica
5.5	9.1	2.3	Virginica
4.5	8.5	4.9	Virginica
5.1	5.7	3.5	Versicolor
3.8	1.9	2.7	Setosa
5.5	6.8	3.8	Virginica
4.7	5.6	5.1	Versicolor
7.4	7.1	5.8	Versicolor
7.0	6.2	5.3	Virginica
7.0	3.4	4.8	Setosa
7.3	6.2	2.6	Virginica
5.3	7.2	4.0	Virginica
6.8	5.2	5.1	Versicolor
6.7	1.5	0.9	Setosa
6.2	4.5	2.7	Setosa
7.9	3.9	1.7	Setosa
6.5	7.4	4.8	Virginica
6.7	7.7	5.8	Virginica
6.4	6.7	3.5	Versicolor
3.2	3.9	4.2	Versicolor
7.7	9.0	6.0	Versicolor
7.0	3.8	3.7	Setosa
3.0	8.2	6.5	Virginica
8.2	1.5	2.7	Setosa
6.9	6.1	5.8	Versicolor
2.9	6.8	2.8	Versicolor
5.0	3.3	3.7	Setosa
5.4	4.8	1.4	Setosa
7.9	3.5	4.7	Setosa
5.0	8.4	5.6	Virginica
2.8	7.7	4.5	Virginica
6.0	7.2	1.5	Versicolor
6.7	6.8	2.3	Virginica
3.2	9.0	2.3	Virginica
3.2	7.6	3.4	Virginica
5.1	5.0	2.2	Setosa
3.4	3.1	2.2	Setosa
4.3	6.1	2.0	Virginica
5.9	5.8	3.8	Versicolor
5.4	4.7	4.7	Setosa
5.5	7.4	4.5	Versicolor
8.4	5.5	0.4	Setosa
6.9	4.7	0.4	Setosa
3.9	6.6	2.8	Virginica
5.9	5.0	2.4	Setosa
6.0	2.0	3.2	Setosa
5.7	4.7	5.9	Versicolor
3.4	8.9	6.8	Virginica
2.8	6.0	3.3	Versicolor
7.7	5.3	2.2	Setosa
5.7	3.1	3.7	Setosa
4.8	7.4	3.5	Virginica
8.1	6.1	5.0	Virginica
2.5	6.4	4.1	Versicolor
3.5	4.6	1.7	Setosa
2.8	8.3	2.4	Versicolor
7.5	6.3	4.6	Virginica
6.0	7.4	4.9	Versicolor
4.8	6.5	5.8	Versicolor
6.6	4.9	5.9	Versicolor
6.0	9.6	3.8	Virginica
6.1	6.1	1.4	Virginica
6.4	1.5	4.2	Setosa
6.8	6.6	4.5	Versicolor
3.2	7.0	3.5	Virginica
6.5	9.5	5.6	Virginica
2.5	9.8	2.8	Virginica
4.1	6.5	4.0	Versicolor
4.6	5.0	3.2	Setosa
7.7	8.8	2.8	Versicolor
5.8	10.1	3.2	Virginica
6.4	4.9	2.2	Setosa
5.0	9.0	2.7	Virginica
3.7	9.4	5.8	Virginica
3.4	5.0	3.5	Versicolor
4.5	4.5	3.1	Versicolor
3.0	4.4	4.7	Setosa
5.1	4.5	3.6	Setosa
4.7	5.4	5.4	Versicolor
7.6	1.9	1.6	Setosa
4.2	6.1	6.4	Virginica
3.6	8.9	2.3	Virginica
4.9	5.6	1.4	Setosa
4.7	3.4	4.2	Setosa
2.9	5.8	2.0	Versicolor
7.7	9.6	2.0	Virginica
4.3	2.3	2.8	Setosa
4.3	10.1	4.1	Virginica
6.5	4.3	1.8	Setosa
5.3	6.8	1.0	Versicolor
5.0	7.0	6.0	Versicolor
8.0	1.7	3.2	Setosa
5.1	4.9	5.7	Versicolor
5.0	6.1	3.1	Setosa
4.4	7.1	6.9	Virginica
5.4	4.5	5.6	Versicolor
4.1	5.9	4.5	Versicolor
5.0	5.0	2.8	Versicolor
5.1	8.6	4.4	Virginica
6.5	11.1	5.6	Virginica
7.5	2.4	4.3	Setosa
