sepal.width	variety
5.6	Setosa
7.5	Versicolor
3.7	Virginica
4.6	Setosa
6.8	Virginica
7.8	Setosa
4.5	Setosa
3.7	Virginica
3.2	Virginica
5.2	Setosa
2.7	Versicolor
7.4	Setosa
2.3	Setosa
7.3	Virginica
6.8	Virginica
8.3	Setosa
3.7	Virginica
5.0	Virginica
5.0	Virginica
5.2	Virginica
6.0	Virginica
6.9	Versicolor
3.7	Virginica
2.7	Virginica
3.3	Setosa
5.3	Versicolor
3.7	Setosa
4.0	Setosa
5.2	Versicolor
3.4	Setosa
4.5	Versicolor
6.0	Versicolor
3.2	Versicolor
5.5	Setosa
7.0	Virginica
4.2	Versicolor
4.0	Setosa
2.9	Versicolor
5.4	Virginica
3.1	Virginica
3.1	Virginica
2.3	Versicolor
5.8	Virginica
4.1	Setosa
3.8	Virginica
5.0	Virginica
6.1	Versicolor
5.5	Virginica
6.8	Virginica
7.0	Versicolor
3.9	Setosa
5.0	Setosa
4.1	Setosa
4.0	Versicolor
5.3	Versicolor
6.9	Setosa
7.1	Setosa
6.0	Versicolor
3.7	Versicolor
5.4	Setosa
5.0	Versicolor
6.3	Versicolor
4.1	Versicolor
6.1	Virginica
2.7	Virginica
6.8	Versicolor
3.8	Virginica
4.3	Versicolor
7.7	Setosa
3.4	Versicolor
5.1	Versicolor
6.9	Virginica
3.3	Versicolor
6.1	Virginica
5.4	Versicolor
7.0	Setosa
7.3	Virginica
4.3	Virginica
3.5	Versicolor
3.5	Virginica
5.7	Setosa
7.1	Setosa
7.7	Virginica
3.8	Versicolor
6.2	Versicolor
3.9	Versicolor
5.9	Versicolor
7.0	Setosa
6.5	Versicolor
6.2	Setosa
2.7	Versicolor
6.5	Versicolor
3.0	Virginica
8.4	Setosa
4.4	Setosa
3.1	Virginica
4.3	Setosa
3.5	Versicolor
3.9	Setosa
6.0	Virginica
6.3	Versicolor
7.0	Virginica
7.4	Virginica
4.5	Virginica
7.9	Setosa
