sepal.length	variety
6.5	Versicolor
7.7	Versicolor
6.6	Setosa
9.5	Virginica
10.1	Versicolor
10.6	Versicolor
7.3	Setosa
8.7	Setosa
10.4	Virginica
5.1	Setosa
7.0	Versicolor
8.3	Virginica
9.2	Virginica
6.0	Setosa
7.7	Virginica
5.3	Setosa
9.0	Versicolor
8.5	Versicolor
6.3	Virginica
10.1	Virginica
6.5	Setosa
9.7	Versicolor
9.2	Virginica
8.3	Virginica
7.9	Versicolor
7.4	Setosa
8.5	Setosa
6.3	Virginica
7.1	Setosa
7.4	Versicolor
9.0	Versicolor
5.0	Setosa
6.3	Virginica
9.0	Versicolor
11.3	Virginica
7.0	Setosa
10.2	Virginica
7.9	Setosa
6.0	Setosa
6.6	Versicolor
6.7	Setosa
7.0	Versicolor
8.7	Setosa
10.6	Versicolor
9.6	Setosa
6.2	Setosa
8.5	Setosa
5.8	Setosa
10.2	Virginica
8.4	Virginica
9.5	Versicolor
6.1	Setosa
7.7	Virginica
10.7	Virginica
6.1	Versicolor
7.8	Setosa
6.7	Versicolor
6.2	Virginica
6.3	Versicolor
10.7	Versicolor
9.4	Virginica
6.0	Setosa
7.3	Versicolor
6.7	Versicolor
6.4	Virginica
4.7	Setosa
7.1	Setosa
8.7	Versicolor
7.2	Virginica
7.6	Setosa
9.4	Setosa
11.1	Virginica
5.4	Virginica
8.5	Setosa
10.4	Versicolor
5.4	Setosa
8.2	Setosa
5.4	Setosa
9.3	Setosa
10.4	Virginica
6.0	Versicolor
9.6	Virginica
8.4	Virginica
10.6	Virginica
6.8	Versicolor
9.1	Versicolor
8.3	Versicolor
5.1	Setosa
5.9	Setosa
5.4	Setosa
10.2	Virginica
7.8	Virginica
10.1	Versicolor
7.3	Virginica
8.9	Virginica
5.8	Setosa
5.3	Setosa
9.4	Versicolor
6.6	Setosa
9.2	Versicolor
7.9	Setosa
11.7	Virginica
7.8	Versicolor
10.8	Virginica
8.3	Virginica
