petal.length	variety
3.0	Setosa
7.9	Virginica
8.0	Versicolor
4.9	Setosa
6.2	Virginica
6.9	Versicolor
6.1	Virginica
6.7	Versicolor
7.6	Versicolor
3.3	Setosa
7.9	Versicolor
10.3	Virginica
6.3	Versicolor
4.5	Setosa
8.2	Versicolor
8.8	Virginica
6.2	Versicolor
7.1	Virginica
7.6	Virginica
5.6	Versicolor
7.1	Virginica
8.2	Virginica
1.3	Setosa
7.7	Virginica
5.0	Setosa
3.4	Setosa
6.1	Virginica
4.2	Setosa
1.7	Setosa
1.6	Setosa
5.7	Versicolor
6.2	Virginica
7.8	Virginica
3.4	Setosa
3.3	Versicolor
8.1	Virginica
1.9	Setosa
5.5	Versicolor
10.0	Virginica
5.3	Setosa
6.6	Virginica
4.9	Virginica
5.2	Setosa
1.2	Setosa
5.8	Setosa
3.3	Versicolor
4.1	Setosa
1.5	Setosa
10.1	Virginica
6.2	Versicolor
6.2	Versicolor
8.0	Versicolor
6.8	Virginica
7.3	Virginica
6.5	Versicolor
2.1	Setosa
4.9	Setosa
2.7	Setosa
6.4	Versicolor
10.2	Virginica
8.6	Virginica
8.3	Virginica
3.3	Setosa
7.1	Virginica
7.9	Virginica
3.8	Setosa
5.3	Setosa
4.0	Versicolor
6.6	Virginica
9.6	Virginica
7.5	Virginica
5.6	Setosa
4.4	Setosa
2.5	Setosa
8.2	Versicolor
8.1	Virginica
2.5	Setosa
9.1	Versicolor
6.5	Virginica
8.4	Virginica
1.9	Setosa
8.9	Virginica
4.8	Versicolor
3.0	Setosa
6.3	Versicolor
8.6	Virginica
9.3	Virginica
4.0	Setosa
7.5	Virginica
3.9	Versicolor
6.9	Versicolor
5.6	Setosa
2.6	Setosa
7.5	Virginica
2.4	Setosa
5.0	Virginica
3.4	Setosa
2.4	Setosa
5.1	Versicolor
8.5	Versicolor
4.4	Versicolor
4.9	Virginica
4.0	Versicolor
7.4	Versicolor
5.3	Virginica
