sepal.length	variety
4.9	Setosa
6.6	Versicolor
7.8	Versicolor
5.5	Versicolor
9.6	Virginica
10.7	Versicolor
6.2	Setosa
7.5	Virginica
7.1	Versicolor
4.9	Versicolor
6.8	Virginica
6.9	Setosa
9.4	Versicolor
7.9	Setosa
4.9	Setosa
5.8	Setosa
8.7	Versicolor
10.8	Virginica
6.7	Setosa
8.8	Versicolor
6.7	Versicolor
6.6	Setosa
9.5	Setosa
7.0	Virginica
8.7	Virginica
7.2	Virginica
6.9	Setosa
5.0	Setosa
7.7	Virginica
10.6	Versicolor
10.2	Virginica
7.1	Versicolor
6.1	Setosa
7.5	Versicolor
9.2	Setosa
6.1	Setosa
7.4	Setosa
7.9	Virginica
9.0	Setosa
5.1	Setosa
10.0	Versicolor
8.8	Virginica
5.0	Setosa
7.5	Setosa
7.9	Virginica
6.6	Versicolor
5.0	Setosa
8.4	Setosa
6.3	Setosa
8.5	Versicolor
8.5	Versicolor
9.3	Setosa
8.7	Setosa
10.1	Versicolor
7.2	Virginica
6.0	Versicolor
10.4	Virginica
8.4	Virginica
4.4	Setosa
9.7	Virginica
8.3	Virginica
8.5	Versicolor
8.0	Versicolor
6.6	Virginica
6.1	Versicolor
7.8	Versicolor
9.1	Versicolor
9.2	Virginica
9.5	Versicolor
8.7	Virginica
6.3	Virginica
7.2	Versicolor
9.3	Virginica
10.8	Virginica
8.9	Virginica
10.6	Virginica
6.6	Versicolor
10.2	Setosa
9.4	Virginica
10.4	Virginica
8.2	Versicolor
11.4	Virginica
7.5	Setosa
7.2	Virginica
7.5	Versicolor
10.8	Virginica
9.9	Versicolor
6.6	Setosa
8.0	Virginica
8.7	Versicolor
6.2	Virginica
7.5	Virginica
12.1	Virginica
5.3	Setosa
6.3	Virginica
6.6	Setosa
7.2	Versicolor
6.2	Versicolor
9.7	Virginica
5.2	Setosa
5.6	Setosa
9.2	Versicolor
7.9	Versicolor
10.3	Virginica
10.0	Versicolor
