petal.width	variety
3.5	Versicolor
1.3	Versicolor
6.3	Virginica
3.8	Setosa
2.2	Setosa
0.2	Setosa
0.7	Setosa
4.0	Virginica
4.1	Virginica
3.3	Virginica
4.6	Setosa
3.9	Virginica
5.5	Versicolor
6.8	Virginica
1.7	Setosa
3.8	Versicolor
4.3	Versicolor
3.2	Setosa
4.5	Versicolor
3.2	Setosa
4.3	Versicolor
2.7	Setosa
0.2	Setosa
4.5	Versicolor
1.8	Setosa
4.5	Versicolor
5.2	Versicolor
5.0	Versicolor
1.7	Setosa
0.4	Setosa
4.1	Virginica
4.6	Versicolor
4.6	Setosa
3.2	Versicolor
5.0	Virginica
1.8	Versicolor
5.5	Virginica
3.2	Setosa
4.0	Setosa
4.7	Setosa
0.8	Setosa
4.9	Virginica
4.5	Virginica
2.0	Virginica
4.7	Setosa
4.9	Setosa
4.3	Virginica
0.2	Setosa
2.8	Virginica
5.7	Virginica
5.4	Virginica
1.6	Setosa
0.8	Setosa
4.9	Setosa
3.4	Versicolor
5.7	Virginica
5.0	Virginica
6.6	Virginica
3.7	Setosa
6.8	Virginica
1.3	Versicolor
4.9	Virginica
5.1	Virginica
4.4	Virginica
2.5	Virginica
0.7	Setosa
0.4	Setosa
6.3	Virginica
1.0	Versicolor
4.7	Setosa
2.9	Virginica
5.1	Virginica
1.7	Versicolor
3.5	Versicolor
5.8	Virginica
4.7	Setosa
6.3	Virginica
4.7	Setosa
6.3	Virginica
6.7	Virginica
6.4	Virginica
0.7	Setosa
4.2	Setosa
3.7	Setosa
5.5	Versicolor
2.4	Versicolor
3.5	Virginica
2.5	Virginica
2.1	Versicolor
3.8	Virginica
3.1	Setosa
1.4	Setosa
2.8	Virginica
3.6	Virginica
0.7	Setosa
1.8	Versicolor
0.7	Setosa
0.7	Setosa
1.3	Versicolor
0.2	Setosa
1.2	Setosa
3.8	Setosa
3.4	Versicolor
5.7	Versicolor
5.4	Versicolor
