sepal.length	sepal.width	variety
8.6	4.0	Versicolor
8.6	6.6	Setosa
7.7	6.5	Virginica
6.6	6.0	Setosa
10.5	3.9	Versicolor
10.4	4.8	Virginica
12.2	4.6	Virginica
10.3	3.0	Virginica
8.0	6.9	Versicolor
6.8	6.0	Setosa
7.9	4.2	Virginica
10.2	6.0	Virginica
6.2	4.9	Versicolor
9.1	3.7	Setosa
10.7	7.7	Virginica
9.9	3.4	Setosa
7.7	4.5	Virginica
4.9	3.7	Setosa
7.0	3.8	Versicolor
9.0	5.2	Setosa
9.7	3.8	Virginica
8.6	3.5	Virginica
6.5	5.6	Setosa
6.3	2.8	Virginica
7.3	6.5	Setosa
6.9	2.8	Virginica
8.2	7.3	Virginica
11.2	7.0	Versicolor
8.0	3.7	Virginica
8.6	7.9	Setosa
8.6	6.8	Setosa
8.4	8.2	Setosa
9.7	7.3	Virginica
7.9	4.6	Setosa
10.6	6.9	Versicolor
10.5	3.0	Virginica
9.7	6.1	Setosa
7.2	6.6	Versicolor
6.8	6.3	Versicolor
7.9	7.6	Setosa
9.0	5.3	Setosa
7.6	5.0	Virginica
5.3	7.0	Setosa
6.2	3.2	Versicolor
8.1	7.5	Setosa
7.1	5.2	Setosa
10.7	6.4	Virginica
10.3	3.2	Versicolor
8.1	6.0	Versicolor
8.0	6.2	Versicolor
6.2	4.2	Setosa
10.3	3.2	Versicolor
6.4	5.0	Virginica
6.8	5.1	Versicolor
9.4	5.0	Virginica
7.6	6.3	Virginica
6.9	5.3	Virginica
7.0	4.6	Versicolor
9.7	7.3	Virginica
6.8	3.2	Virginica
8.6	4.3	Setosa
7.8	3.4	Setosa
6.9	5.6	Setosa
8.8	6.1	Setosa
9.4	5.7	Versicolor
7.9	7.4	Setosa
7.7	3.1	Virginica
8.3	6.9	Setosa
7.4	7.6	Versicolor
6.6	6.4	Versicolor
7.9	7.0	Versicolor
9.4	4.1	Virginica
9.4	4.7	Virginica
10.3	5.5	Virginica
10.6	6.3	Versicolor
6.0	4.9	Versicolor
6.0	6.3	Setosa
9.9	7.6	Virginica
6.5	3.0	Virginica
7.5	8.0	Setosa
5.4	7.0	Setosa
5.1	3.0	Versicolor
5.7	2.6	Versicolor
7.5	5.3	Versicolor
9.5	6.8	Versicolor
5.5	4.5	Setosa
8.8	5.3	Versicolor
7.7	8.9	Setosa
9.8	7.2	Virginica
10.4	6.6	Virginica
8.0	6.9	Versicolor
7.9	7.7	Versicolor
8.1	6.0	Versicolor
6.1	4.5	Versicolor
5.7	4.0	Virginica
7.3	8.2	Setosa
7.2	6.5	Setosa
8.7	4.1	Virginica
7.7	3.1	Versicolor
9.9	4.4	Setosa
8.5	7.0	Virginica
9.1	5.9	Setosa
8.4	5.4	Setosa
9.8	7.4	Virginica
9.3	5.8	Virginica
